starid	Teff	Teff_errp	Teff_errm	FeH	FeH_errp	FeH_errm	radPhot	radPhot_errp	radPhot_errm	massfin	massfin_errp	massfin_errm	age	age_errp	age_errm	numax	numax_errp	numax_errm	dnuscal	dnuscal_errp	dnuscal_errm
1044013542142711296	3450.4520467357183	35.407324964600775	21.926302179856066	-0.1497	0.0695	0.050100000000000006	0.36394352334928287	0.024915426232093085	0.026093591	0.238155033	0.034238251	0.021104417900000005	40	10	0	7129.282862250255	859.8074930388284	276.40003413933755	298.1853227918493	26.83435776	12.95029912075546
1074139748425931008	5278.308208	56.516662999999426	58.012926000000334	0.2967019468412763	0.04090589	0.038947825	0.8576871913766628	0.042968834	0.0374345	0.9117755693529737	0.043223007	0.032885467296767334	3256.052129	3598.6031479999997	2186.9234400000005	4060.3606572597487	279.8889580530581	349.57822384042447	163.59869499646555	9.124271667721416	10.964393549276252
1076970406751899008	6338.331748	54.857932	34.2835666	-0.059588405	0.038116594	0.036135913	1.2654674419273395	0.055842562	0.056376587	1.131616059524408	0.034140799356492835	0.042025653	2959.700553	625.4026715	799.0143785335204	2077.9419561759005	165.73455803986235	148.28569889680443	100.92187738303569	6.295054129055842	5.786838541292013
1111639314047794944	5952.953374	69.37843500000054	48.890768	-0.045985899	0.024297299534946984	0.045369808181826336	1.018553751502499	0.050364586604323636	0.045520912	0.9356632170328288	0.049083616	0.044058162	5519.946398	1629.5484909999996	1768.627316	2761.875147654422	248.56004698995548	230.86598240676403	127.48131213603067	8.627515425296636	8.125907264973534
111322601672419712	4960.64259	46.830815999999686	50.79276000000027	-0.198869793	0.068184821	0.067634532	0.7771329711520213	0.022162594	0.022476730964992475	0.7206724302448344	0.01703423	0.018908269710135372	18404.41149	1169.5829300000005	2118.9106299999985	3991.5824529101706	211.3814815518731	213.22344595427103	167.92077191840173	6.202302916493807	6.580543646412593
1117620107545810944	5781.225036	52.65401500000007	45.346371999999974	0.27845608741294364	0.046143912441142576	0.036150643	1.156878230875849	0.061952019	0.056858946	1.0625875310441908	0.044018159	0.060035454	5723.121673	1337.2263811493713	1372.9350809999996	2450.6260703930334	217.0431889726774	197.989113	111.94743089229948	7.626333900213879	7.2331603192123595
1255520718461480960	5599.468519	34.61294199999975	55.28085699999974	-0.056239338	0.035802522	0.036369192725572444	1.0021052736992242	0.048264039	0.044877768	0.8195538117741693	0.037992408	0.025007105	13078.53887	1868.0343799999991	1730.1139120379012	2586.873625943547	218.68075343284818	208.63440113369825	122.47441325332699	7.962286758640232	7.636946738
1316708918505350528	5761.594775	41.91993300000013	65.551689	-0.052030994	0.039238478985826004	0.040365495	0.8081933063314872	0.030656997	0.028201384024339027	0.8829686516515007	0.03395059	0.039030943140113794	1106.221715	1412.3072210000003	795.7159425	4187.145256073964	187.42177203166375	229.94934501676335	174.91708484829488	6.319087292264527	7.843531313171553
1331356474971716992	5892.194763	81.76397799999995	52.66381400000046	0.014176260595548171	0.041221556	0.041777475	1.3349695576470724	0.080759798	0.070852848	1.0172800482630335	0.070156436	0.048896742245236546	7503.129289	1449.6445194999997	1217.132985	1754.1338598648294	160.3336745469794	147.44752757227798	88.58323310487162	6.277591129427918	5.966223428906218
1344163891352965632	5891.015177	62.964584999999715	39.23138699999981	-0.246041077	0.031150355	0.056318119019563295	1.9313464000414087	0.025829056	0.043574702	0.9951289497762807	0.038977787441556444	0.022027661756573336	6357.770145	439.65809399999944	482.9516800000001	820.1690358	31.801850486057106	12.39506371265827	50.44543485902201	1.1829791161939056	0.5664761001769278
1416731285125373184	6051.629784	33.75156900000002	35.58258599999954	-0.021470939	0.033603203	0.051333976415107396	1.2533745012278794	0.06712395	0.062440342	1.0024294570408727	0.052907253029008006	0.019109159	6138.095412	872.809835	929.0710625407655	1944.6092647259586	177.94482413021274	165.2422624337537	96.96007667976147	6.738658609	6.494745464629119
1424011082893734272	5785.44433	64.27235800000017	50.33509000000049	-0.213223501	0.043472131	0.030868192028488006	1.037131398344807	0.052915413	0.043582218	0.8185920984364788	0.042797665778492755	0.035195009	11514.59623	2836.30724	1739.503009	2351.8734567634865	208.95631162321115	178.04576604764134	115.91909511265446	7.457178212400748	6.861958915824431
145333927996558976	4065.5619685361326	48.79492503	40.007094221178704	-0.1998	0	0.10029999999999997	0.5076660612923527	0.018353782640747496	0.021254550173260223	0.538229733	0.018322248022454968	0.018875396300000014	10900	6300	7300	7697.552733915844	413.2459804272412	354.9396814607426	273.90072211153256	13.494379606455709	10.350223930760649
1464700950221781504	6101.746178	51.62029799999982	42.21401500000047	-0.447511458	0.052998429008167536	0.039606792529606694	1.3375757079717272	0.073007882	0.067464112	0.889190836	0.043012886	0.042899507817605986	8754.16257	1051.522664	1239.5731530000003	1497.790531379561	132.8115918	122.59706842900641	82.44144423	5.7699748616396676	5.3253413847066895
1476485996883837184	4583.869107	48.117312	42.97425088075579	-0.082676435	0.031921201	0.042021568	0.6851070081149319	0.026224788094500684	0.023238341902609316	0.714899896	0.012947609974360286	0.012921417726610152	8092.846347500001	5128.391642499999	4516.057322500001	5299.939565805261	333.5624540514309	355.3762715223929	201.87429647678837	9.580359546	10.29326623
148080473682357376	3743.5282041637697	43.77811073739758	44.22714259549821	-0.3001	0	0	0.3476689603015939	0.018479772177450227	0.022793614	0.36118258	0.029485375954600046	0.038433126	13100	4700	9500	11482.411244039338	721.3959692184435	620.5471948877948	394.9463232	25.579659411001046	18.43935435
1491634483976350720	4825.378301	60.74250200000006	58.302689	0.088927181	0.038350988	0.041990413	0.7391479160556025	0.035995706	0.035474248319214086	0.7489577929716957	0.045933187	0.02817244	8483.202472	5495.342057999998	4941.975509070336	4698.248733009749	379.30652149962407	390.04014108157753	185.29383599359437	11.810808623529766	11.628731750915875
