designation,source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,radial_velocity,radial_velocity_error,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
"Gaia DR3 4596481632339898240",4596481632339898240,267.2848817436593,29.8790411021288,3.329677111704784,0.013426572,12.997077,-31.894701,0.9573873,5133.9497,5113.506,5162.931,0.3885,0.3598,0.4106,"Gaia DR2 4596481632339898240",267.28488463730775,29.879042813202005,3.3244,-18.197,-12.0916,-29.8542,2015.5,3.660897811686699E-8
"Gaia DR3 2441013811932929280",2441013811932929280,0.3257613351884739,-8.926249896856449,3.722455786323595,0.025245048,9.82388,11.215128,0.23190257,6426.0034,6418.2544,6434.412,-0.3622,-0.3677,-0.3566,"Gaia DR2 2441013811932929280",0.3257609854595513,-8.92625117640811,3.6009,2.4726,9.647,11.6394,2015.5,6.03451639554628E-8
"Gaia DR3 2498515516990171392",2498515516990171392,41.63916136793077,-0.4641300608681966,2.441586885175443,0.015805405,11.680991,-8.878636,0.579953,6049.0347,6045.074,6054.776,-0.2918,-0.3011,-0.282,"Gaia DR2 2498515516990171392",41.63915977236779,-0.46412523756062096,2.3857,11.247,-34.4637,0.0,2015.5,4.962857993742205E-8
"Gaia DR3 2980392087185289216",2980392087185289216,71.82443580521229,-17.115173820189067,1.9558284394057246,0.011888495,12.471665,34.123306,0.85493374,5842.128,5829.9336,5851.9307,0.0672,0.0561,0.0772,"Gaia DR2 2980392087185289216",71.82443466324585,-17.11517358562597,1.9073,7.532,-1.9498,34.3053,2015.5,5.8000957772667253E-8
"Gaia DR3 5674618444832114304",5674618444832114304,140.50631399232083,-23.946099821653547,1.4127109962286521,0.014470902,12.744031,48.16476,1.3157551,5952.788,5945.6714,5960.2207,-0.1971,-0.2029,-0.1915,"Gaia DR2 5674618444832114304",140.5063163792763,-23.94610200538956,1.3402,-15.834,15.1966,48.5658,2015.5,7.520066713865783E-8
"Gaia DR3 6582435924022652672",6582435924022652672,320.7628752860877,-40.048444994027676,2.9938232905639475,0.08367921,12.903914,15.655649,1.0897865,,,,,,,"Gaia DR2 6582435924022652672",320.76287607051074,-40.048439337171374,2.7877,-3.3369,-39.8519,15.7639,2015.5,1.833747971232109E-7
"Gaia DR3 2340919358581488768",2340919358581488768,359.19151098005557,-22.15323259021321,2.1526600996264675,0.018841444,12.172992,-1.334098,0.7132472,5749.773,5748.05,5752.141,0.0435,0.0381,0.049,"Gaia DR2 2340919358581488768",359.19151171410914,-22.15323156587067,2.2651,-5.2947,-6.964,-1.6619,2015.5,7.964999659271948E-8
"Gaia DR3 6171009049549197824",6171009049549197824,208.92801253850732,-32.159714851030635,3.489131702650141,0.017579801,10.797681,-2.4181406,0.43005714,6371.4927,6358.644,6385.0015,-0.1427,-0.1547,-0.1295,"Gaia DR2 6171009049549197824",208.92801112481558,-32.15971175793353,3.5168,8.7698,-22.3905,-1.3704,2015.5,2.7017318719378036E-8
"Gaia DR3 1416731285125373184",1416731285125373184,264.26301875574205,53.02127600650236,1.8304669545485557,0.011940389,11.909978,-53.697655,1.2113041,6151.7153,6130.4087,6169.4707,0.0051,-0.0146,0.0189,"Gaia DR2 1416731285125373184",264.2630196612319,53.0212750885175,1.8652,-4.2889,6.9995,-53.69,2015.5,7.440676098232579E-8
"Gaia DR3 2657135741633337088",2657135741633337088,349.0634650613369,0.30668797901134576,2.170341511032486,0.0177413,12.618177,-13.012182,1.5872768,5590.1895,5563.706,5725.431,-0.2545,-0.285,-0.1055,"Gaia DR2 2657135741633337088",349.0634650956839,0.30668951274758366,2.1791,-0.1274,-10.564,-13.2418,2015.5,6.856676949714091E-8
"Gaia DR3 2424621502311961344",2424621502311961344,4.146347109150064,-10.976422859634102,1.8509724501003828,0.025280671,12.081388,24.679846,1.0243578,6019.915,6004.795,6035.627,-0.0681,-0.0815,-0.0524,"Gaia DR2 2424621502311961344",4.146346842810448,-10.976422583399355,1.8765,1.8269,-1.5037,24.9989,2015.5,6.782954530003875E-8
"Gaia DR3 4864759888238232320",4864759888238232320,68.13647917292198,-38.96829648081579,1.3722971872388676,0.009831481,12.287657,36.706596,1.2380903,5987.569,5979.61,5994.999,-0.1352,-0.1412,-0.13,"Gaia DR2 4864759888238232320",68.13647922964677,-38.968297269285095,1.3689,-0.7671,5.4426,0.0,2015.5,7.041475565823772E-8
"Gaia DR3 6283723285046532864",6283723285046532864,214.68301084032532,-20.275435005471326,5.191164248053756,0.026210573,11.121181,-1.3443024,0.6071915,5475.332,5460.3237,5510.278,-0.3655,-0.3778,-0.3371,"Gaia DR2 6283723285046532864",214.68301086447389,-20.2754374291524,5.123,-0.0398,17.2567,-1.0968,2015.5,3.1902680726640186E-8
"Gaia DR3 5751177095877066496",5751177095877066496,126.33782407746637,-11.500988920015038,2.80779503894326,0.015837284,10.900257,38.72119,0.4096112,6307.54,6298.125,6316.605,0.0562,0.049,0.0632,"Gaia DR2 5751177095877066496",126.33782484096542,-11.500988920068957,2.8864,-5.3883,-0.5869,37.441,2015.5,8.156806327053871E-8
"Gaia DR3 3558354604869150208",3558354604869150208,168.29290883867836,-17.657780395352713,3.2496193314579513,0.017117918,12.056172,16.686327,0.685249,5383.158,5361.054,5410.5874,0.2524,0.2246,0.2804,"Gaia DR2 3558354604869150208",168.29290793428203,-17.65777938271855,3.1888,6.0084,-7.7537,17.222,2015.5,6.982101540438976E-8
"Gaia DR3 4334991786994866304",4334991786994866304,256.5375548850727,-10.413007928228588,3.8179280381011926,0.015926221,12.238892,-36.390823,2.2732947,5377.682,5291.856,5436.3623,-0.7578,-0.8554,-0.7012,"Gaia DR2 4334991786994866304",256.53755485547424,-10.413007140874205,3.7981,0.0214,-5.36,-37.6363,2015.5,5.024433002363786E-8
"Gaia DR3 6491038642006989056",6491038642006989056,344.87359360141295,-60.447819765415254,3.06596763650593,0.012212141,12.455497,11.210412,0.803657,5542.6895,5531.385,5571.139,0.0298,0.0181,0.0606,"Gaia DR2 6491038642006989056",344.87358781448324,-60.44781939332155,3.025,20.1808,-2.1929,11.8939,2015.5,8.481173262364458E-8
"Gaia DR3 2415410962124813056",2415410962124813056,357.58065133746845,-17.07759524149296,1.684710555998663,0.021175062,12.534931,25.855776,0.83089465,5593.2373,5590.4746,5596.5825,-0.056,-0.0622,-0.0503,"Gaia DR2 2415410962124813056",357.5806472487974,-17.077594732713685,1.6336,28.0164,-3.2124,26.1824,2015.5,6.493917497946776E-8
"Gaia DR3 5664957444179338240",5664957444179338240,144.8750965123437,-20.98241745195671,8.752266557444342,0.014079508,9.263603,23.488174,0.23771246,5990.2417,5984.3125,6001.825,-0.0278,-0.0364,-0.0151,"Gaia DR2 5664957444179338240",144.87510469762634,-20.98241905353288,8.7301,-55.0824,10.9266,24.0041,2015.5,8.435540576707904E-8
"Gaia DR3 6154982877300947840",6154982877300947840,196.04379001720122,-35.54952902277704,2.423768738916474,0.030315673,10.578929,-1.2315922,0.6494458,6993.378,6968.999,7019.344,-0.1382,-0.1517,-0.1259,"Gaia DR2 6154982877299042944",196.0437931938546,-35.549529183004104,2.3342,-18.6582,1.0368,-0.5272,2015.5,1.7613395474962496E-8
"Gaia DR3 5723772524469252096",5723772524469252096,127.38722781026459,-12.944768774965542,1.6080121654552955,0.014589236,11.712609,68.42638,0.5653019,,,,,,,"Gaia DR2 5723772524469252096",127.38722967381949,-12.94476831861753,1.5665,-13.1835,-3.8206,68.9982,2015.5,7.575974460259264E-8
"Gaia DR3 6042793005779654656",6042793005779654656,239.96224651050218,-28.06179545933235,2.4810762811997153,0.025473014,11.383261,-48.34422,1.068555,6617.9907,6605.3306,6630.555,-0.5265,-0.5351,-0.517,"Gaia DR2 6042793005779654656",239.96224785596146,-28.061794122807548,2.4366,-8.1001,-9.6393,-47.9771,2015.5,6.231536267192848E-8
"Gaia DR3 5656184406542140032",5656184406542140032,135.4163013449002,-20.720368397983652,3.2983149927984403,0.0116540175,12.462805,31.50233,1.2974817,5471.7446,5461.181,5481.1035,-0.135,-0.1464,-0.1246,"Gaia DR2 5656184406542140032",135.41630280145088,-20.720368633404316,3.2439,-9.984,1.1282,33.0775,2015.5,8.239948438567287E-8
"Gaia DR3 5376137837173646208",5376137837173646208,171.8450516312595,-44.088703707452126,1.3761832371515594,0.010871504,12.428867,9.842599,1.5430343,5861.0034,5844.8994,5875.675,-0.1694,-0.1841,-0.1566,"Gaia DR2 5376137837173646208",171.8450532843608,-44.088703456513294,1.2914,-8.4265,-2.2622,10.1624,2015.5,6.550405987779503E-8
"Gaia DR3 6086712585429729536",6086712585429729536,199.43373864507808,-47.237574710710106,1.8942391028913965,0.022196447,11.0113,-18.77288,0.36556846,6972.9062,6960.889,6985.3506,-0.1819,-0.1939,-0.1713,"Gaia DR2 6086712585429729536",199.43374201179077,-47.23757479238265,1.8314,-15.9763,0.5051,0.0,2015.5,6.791667127442684E-8
"Gaia DR3 5401743332678544640",5401743332678544640,166.318795494037,-34.122744370376864,1.825338231999119,0.013605811,12.696447,6.664569,1.375376,6143.1733,6135.9707,6149.247,-0.2249,-0.2293,-0.2206,"Gaia DR2 5401743332678544640",166.31879956052424,-34.12274528048494,1.826,-24.3058,6.0326,0.0,2015.5,7.285765445088246E-8
"Gaia DR3 1750321012752775040",1750321012752775040,313.6872919470238,9.17906800653423,1.6662909287584977,0.015179253,11.931145,4.9085937,0.7121054,6138.781,6135.078,6142.3506,-0.1752,-0.1786,-0.1721,"Gaia DR2 1750321012752775040",313.68729280668776,9.1790687850231,1.7313,-6.1921,-4.9538,4.8979,2015.5,9.11713786828414E-8
"Gaia DR3 2677447294810845824",2677447294810845824,334.79698050471217,-1.834437976687045,5.812898692378488,0.019667415,12.065481,-6.6800556,0.7295479,5026.5513,5015.9604,5037.1753,0.4522,0.4418,0.4628,"Gaia DR2 2677447294810845824",334.79698852940254,-1.8344300850179642,5.6283,-57.5856,-56.0749,-6.4093,2015.5,1.0592258594362831E-7
"Gaia DR3 6003809889735481856",6003809889735481856,227.27032703913974,-42.70496654225058,2.424837486926974,0.021581797,9.91579,-24.455511,0.26753217,,,,,,,"Gaia DR2 6003809889735481856",227.27032903441415,-42.70496575635381,2.3119,-10.0114,-5.653,0.0,2015.5,7.577054131331316E-8
"Gaia DR3 2512413932376364288",2512413932376364288,26.793224582185164,3.132929405725094,2.3214884895611765,0.019159894,12.772163,-6.5663767,2.108469,5716.1416,5712.562,5723.0806,-0.0807,-0.0878,-0.0718,"Gaia DR2 2512413932376364288",26.79322532037729,3.1329324898614734,2.2573,-5.3433,-21.9704,-11.2069,2015.5,3.307753138095149E-8
"Gaia DR3 6677909439240233472",6677909439240233472,311.67335076056145,-41.82098590218865,3.0450756733864037,0.015478848,11.909561,-33.510483,0.6973807,5545.8823,5526.216,5621.478,0.1465,0.1233,0.2335,"Gaia DR2 6677909439240233472",311.67334498744134,-41.82098280965398,3.0245,30.957,-21.6496,-34.0252,2015.5,8.568925456583655E-8
"Gaia DR3 3803004978659671040",3803004978659671040,163.78884815774785,-0.7370629107164358,3.1232634353946276,0.017604027,12.806155,68.53973,1.8158215,5607.3213,5599.1577,5622.6475,-0.3624,-0.3733,-0.3462,"Gaia DR2 3803004978659671040",163.78885205774435,-0.7370663075592934,3.0449,-28.1203,24.0332,0.0,2015.5,5.919552133818772E-8
"Gaia DR3 6173435259395017344",6173435259395017344,209.51700929478258,-30.348153682061994,1.4368640239735684,0.01646334,12.558747,5.371173,2.1018844,5898.265,5849.602,5961.35,-0.3779,-0.453,-0.3022,"Gaia DR2 6173435259395017344",209.51701001300273,-30.348153004275755,1.48,-4.3622,-5.0872,7.0837,2015.5,3.196964527576408E-8
"Gaia DR3 6284007337003799552",6284007337003799552,214.05957705163047,-19.54230705066584,3.5645841160152347,0.016027668,10.89461,23.608519,0.4304321,5759.99,5738.3516,5783.2153,-0.2862,-0.3077,-0.2609,"Gaia DR2 6284007337003799552",214.05957905353435,-19.542306213973006,3.5516,-13.403,-6.06,23.7696,2015.5,2.5544883785344458E-8
"Gaia DR3 2790691147020786816",2790691147020786816,18.995315482294476,21.616905148355443,3.526513090886897,0.017232243,10.653074,-4.828342,0.4419304,6304.67,6297.9624,6310.737,-0.0773,-0.0815,-0.0725,"Gaia DR2 2790691147020786816",18.995312242737374,21.61690645506794,3.5621,21.6721,-9.2211,-5.9368,2015.5,2.6059508130336015E-8
"Gaia DR3 306410392895767680",306410392895767680,17.47473625608763,25.68164789375984,2.7779829699662315,0.017610084,10.138006,-19.770926,0.28132766,,,,,,,"Gaia DR2 306410392895767680",17.47474000431669,25.681649417284685,2.6642,-24.1729,-10.702,-19.9963,2015.5,4.247471197669253E-8
"Gaia DR3 5411736896952029568",5411736896952029568,148.41676021592826,-45.65910531582427,3.7516131840923994,0.008988846,12.101234,21.414867,0.9509286,5454.128,5438.18,5465.5747,0.0589,0.0409,0.0718,"Gaia DR2 5411736896952029568",148.41676724970463,-45.65910778315695,3.6981,-35.4074,17.2878,22.2071,2015.5,6.626868052886575E-8
"Gaia DR3 4994237247949280000",4994237247949280000,7.7095362865527255,-40.57346263785888,1.7910105428897027,0.023290355,11.629208,0.2908396,0.7139767,6454.3584,6446.532,6462.2754,-0.0729,-0.0791,-0.0662,"Gaia DR2 4994237247949280000",7.709529213369269,-40.573461330421466,1.8157,38.2312,-9.1351,0.613,2015.5,7.367442998184926E-8
"Gaia DR3 6198312362812872320",6198312362812872320,223.65871873845435,-38.74454706740194,2.0352153955541503,0.016754031,12.526171,15.383021,1.7787002,5668.4985,5659.4097,5681.5054,-0.2185,-0.2288,-0.2048,"Gaia DR2 6198312362812872320",223.65871866974902,-38.74454686146525,1.9393,0.7232,-1.5303,14.6825,2015.5,4.7321302200915885E-8
"Gaia DR3 5453063823882876032",5453063823882876032,164.34913228686955,-29.997122699982285,2.647540210594675,0.01521659,12.03269,-2.782356,0.8199581,6191.335,6183.4272,6211.997,-0.2808,-0.2862,-0.2747,"Gaia DR2 5453063823882876032",164.3491401482658,-29.997122944753457,2.7336,-49.0311,1.2267,-2.9519,2015.5,7.44112329843965E-8
"Gaia DR3 2831084391023184128",2831084391023184128,347.49280496401536,18.396162235111746,3.9089310021951955,0.019700328,11.398335,-89.206245,0.46389595,5635.9517,5620.4136,5652.0913,-0.6664,-0.6837,-0.6498,"Gaia DR2 2831084391023184128",347.492802409036,18.39615970226877,3.8412,17.5975,18.8668,-89.087,2015.5,8.973216886369407E-8
"Gaia DR3 5086537022856406272",5086537022856406272,52.818037740923714,-23.819796073878564,3.1531536473245616,0.032667775,11.584857,-5.6740665,0.5041099,5925.6445,5923.108,5930.9883,0.0745,0.07,0.0803,"Gaia DR2 5086537022856406272",52.81803739569354,-23.819792389291063,3.1201,1.7708,-26.5162,-6.0718,2015.5,6.990181414956324E-8
"Gaia DR3 5557345496687437696",5557345496687437696,101.1275017000872,-42.762241713299375,4.859794581696338,0.008559046,12.313561,5.28859,0.5160236,5002.1724,4995.2793,5010.4946,0.0608,0.0518,0.0708,"Gaia DR2 5557345496687437696",101.12750334127892,-42.76222959655587,4.7907,-9.0145,-87.7712,5.8337,2015.5,8.745895668518279E-8
"Gaia DR3 6186950525042445824",6186950525042445824,195.3597535104595,-27.522228200943243,4.650069707843102,0.023019936,11.682351,-2.5594764,0.43489712,5582.832,5562.7104,5644.913,-0.1032,-0.1238,-0.0354,"Gaia DR2 6186950525042445824",195.3597580991417,-27.52222731965677,4.7014,-29.2679,-6.2928,-1.5557,2015.5,8.51319832496887E-9
"Gaia DR3 2641087471777046016",2641087471777046016,353.6162725695578,-1.579983501215351,2.921518473322724,0.015136118,12.02088,25.195822,1.0841446,6004.221,5977.0103,6037.2905,-0.5208,-0.5475,-0.491,"Gaia DR2 2641087471777046016",353.61626942844623,-1.579984928840809,2.8413,22.318,10.7801,25.7857,2015.5,8.03821652965313E-8
"Gaia DR3 6534414719318886144",6534414719318886144,357.8791873887889,-39.90713389150894,11.434949976666944,0.0150517505,10.895415,24.30881,0.20039678,4701.3296,4700.4365,4702.917,0.2593,0.2554,0.2632,"Gaia DR2 6534414719318224512",357.87919762715336,-39.907121492724244,11.3874,-56.853,-88.8649,24.4786,2015.5,7.068210895707763E-8
"Gaia DR3 3545873945303316224",3545873945303316224,169.4388560446997,-19.05477789942288,2.5757709077167923,0.016288519,11.808523,0.10147101,1.122511,6173.6855,6160.4683,6188.3784,-0.3042,-0.3159,-0.2919,"Gaia DR2 3545873945303316224",169.43886026146177,-19.05477810599096,2.5772,-28.7075,0.9901,-0.3386,2015.5,6.906915693748375E-8
"Gaia DR3 2546413408888429696",2546413408888429696,3.961707533403647,1.200514459631661,3.570563157369836,0.03733014,11.409403,18.270126,0.31700185,,,,,,,"Gaia DR2 2546413408888429696",3.9617072696121762,1.200512209699749,3.5949,1.8961,16.5887,18.4148,2015.5,5.40555019053888E-8
"Gaia DR3 3537110837630877568",3537110837630877568,165.39936119816346,-23.860954772843467,7.6210840638188735,0.016383803,10.205273,49.839905,0.21032736,5719.5156,5670.6553,5766.2705,0.0244,-0.0269,0.0738,"Gaia DR2 3537110833333561728",165.39936786511925,-23.86094569269156,7.5418,-43.8996,-65.7939,49.9914,2015.5,5.7887860101525836E-8
"Gaia DR3 3211188618762023424",3211188618762023424,76.08189413500658,-6.229778550363113,4.941079283399811,0.016007457,10.854834,17.896618,0.29469517,5875.2974,5862.0366,5880.1826,-0.3427,-0.3542,-0.3365,"Gaia DR2 3211188618762023424",76.08189121689595,-6.229780108326135,4.9167,20.6638,10.8219,16.9625,2015.5,6.302027295017907E-8
"Gaia DR3 3652176997218325888",3652176997218325888,221.94388271400047,1.0650252096971962,2.625673179907348,0.017263686,12.537645,9.800761,2.2126513,5660.4165,5657.35,5667.251,-0.6271,-0.6365,-0.617,"Gaia DR2 3652176997218325888",221.9438866202731,1.0650226829426417,2.5183,-28.0821,18.0175,13.0345,2015.5,2.4896077504036526E-8
"Gaia DR3 4453211899986180352",4453211899986180352,243.95971500850297,10.032404886232683,7.337295804227299,0.018142235,9.217686,-9.24132,0.22772999,6046.362,6042.4,6053.373,-0.2371,-0.2451,-0.2292,"Gaia DR2 4453211899986180352",243.9597194027632,10.032410349429169,7.3115,-31.0733,-39.1706,-9.0584,2015.5,2.549276888410791E-8
"Gaia DR3 3643098875168270592",3643098875168270592,217.32664509187305,-3.4444993012145813,4.643469078192418,0.014352859,11.880778,-58.512592,0.82910067,5329.848,5313.17,5347.527,-0.2191,-0.2356,-0.2013,"Gaia DR2 3643098875168270592",217.3266477211811,-3.4444993596759925,4.6448,-19.0528,0.3452,-58.931,2015.5,2.4082285646872525E-8
"Gaia DR3 6160877943251930368",6160877943251930368,190.6188058395462,-30.639815898567477,6.119347825228329,0.020277414,11.279936,3.398269,0.42001313,5425.766,5416.2935,5435.318,-0.0458,-0.0553,-0.0361,"Gaia DR2 6160877943251930368",190.61880344844576,-30.639817594778464,6.0925,14.9002,11.8885,4.1535,2015.5,4.665325715669484E-8
"Gaia DR3 2424406513428936832",2424406513428936832,3.9032754804301435,-11.93826871686238,2.764407014043514,0.019920802,12.883635,-3.0952046,1.3218071,5368.3022,5357.553,5381.456,0.0907,0.0779,0.1051,"Gaia DR2 2424406513428936832",3.9032733014037704,-11.938264487207341,2.7151,15.2812,-30.0474,0.0,2015.5,5.7200703249078295E-8
"Gaia DR3 2141754578242371584",2141754578242371584,291.1623880477045,55.47302333003404,2.1638737820074745,0.010375191,11.518899,-19.469381,0.6492999,6084.4478,6082.0933,6088.822,-0.0741,-0.0792,-0.0679,"Gaia DR2 2141754578242371584",291.16238647882125,55.473027281318295,2.1732,6.1413,-27.9688,-20.1926,2015.5,7.595145585510454E-8
"Gaia DR3 6533307957785865856",6533307957785865856,359.3490290801744,-41.277222460390966,3.1883026792687166,0.014966512,11.987861,20.490534,0.6705829,5615.818,5610.1235,5626.6865,0.0784,0.0712,0.089,"Gaia DR2 6533307957785865856",359.34902766619814,-41.27722019839119,3.2063,7.3303,-15.9435,20.7128,2015.5,6.520918923847148E-8
"Gaia DR3 2666015878575546496",2666015878575546496,348.49479215733845,8.76107306222232,5.726170402811745,0.013378436,11.946362,-0.5373138,0.6053893,5050.713,5021.8896,5074.445,0.2772,0.2444,0.3038,"Gaia DR2 2666015878575546496",348.4947931370659,8.761079295527573,5.6918,-6.9137,-44.2479,0.4847,2015.5,8.813292235419925E-8
"Gaia DR3 2841043011433969152",2841043011433969152,349.6229494889367,24.88927660690565,8.617764214735502,0.013960018,12.30232,-57.069366,0.43703666,4475.983,4473.205,4479.4146,0.4982,0.4957,0.4996,"Gaia DR2 2841043011433969152",349.6229546614095,24.88927703396501,8.5968,-33.7287,-2.5218,-56.8155,2015.5,7.717692029405936E-8
"Gaia DR3 2385171398768647552",2385171398768647552,348.1571247285014,-22.674130028141565,5.00730124917113,0.013026957,11.968609,11.837456,0.8876832,5390.584,5376.4272,5403.22,-0.1372,-0.1504,-0.1255,"Gaia DR2 2385171398768647552",348.1571281960805,-22.67412482166998,5.0446,-23.3048,-36.8948,12.5289,2015.5,9.022025309986828E-8
"Gaia DR3 2868528637464028160",2868528637464028160,356.66671846833805,31.155910632556136,2.3242724144737315,0.019385027,12.010265,-26.376484,0.5397342,6061.677,6051.2534,6082.8447,0.1905,0.1814,0.2283,"Gaia DR2 2868528637464028160",356.6667135895137,31.155911495277508,2.2916,30.2622,-5.8515,-26.3442,2015.5,5.7301746598475335E-8
"Gaia DR3 2959177048983750016",2959177048983750016,75.29966378017889,-26.054143307742184,2.064947092186636,0.009373968,12.060715,18.89557,0.75123876,6257.9385,6248.728,6267.982,-0.2185,-0.2265,-0.2108,"Gaia DR2 2959177048983750016",75.29966366017854,-26.05414378853375,2.0176,0.4947,3.1692,18.6576,2015.5,5.638260427807218E-8
"Gaia DR3 4756649415309914240",4756649415309914240,87.13981572099894,-63.988324988490035,5.691044638800765,0.011260031,10.077329,15.244081,0.2540214,6147.792,6146.1216,6150.628,-0.0258,-0.0319,-0.0197,"Gaia DR2 4756649415309914240",87.13982053430188,-63.98832864337491,5.6649,-15.6405,26.0463,15.4662,2015.5,7.186172593011909E-8
"Gaia DR3 5574766468155514752",5574766468155514752,94.33635311314553,-38.32338631709123,3.460921346451111,0.011811644,10.919234,-23.548847,0.25111723,5513.092,5486.3022,5565.3193,0.1461,0.1188,0.1859,"Gaia DR2 5574766468155514752",94.33635616969026,-38.32338258367102,3.4114,-17.5576,-27.2974,-23.0728,2015.5,7.071858611537372E-8
"Gaia DR3 596931979481073152",596931979481073152,133.32429852119304,8.523017662194398,3.636243218452784,0.020156324,11.744914,-2.9877584,0.42178166,5640.517,5631.427,5655.7974,0.111,0.1016,0.1274,"Gaia DR2 596931979481073152",133.32429815983784,8.523017131767899,3.6251,2.7598,3.2523,0.0,2015.5,8.288235705071807E-8
"Gaia DR3 5444147952811517696",5444147952811517696,158.22503202357495,-34.98990921507403,1.9962446432741756,0.031314004,11.588525,-9.792928,0.9578395,,,,,,,"Gaia DR2 5444147952811517696",158.22503011815246,-34.98990739944359,1.9717,11.4916,-13.5332,-10.4856,2015.5,7.294378068431698E-8
"Gaia DR3 6868476691490044672",6868476691490044672,295.7438487623361,-19.9497360490172,5.272001554019625,0.012285599,11.908618,-0.76068276,0.80333674,5212.6826,5201.463,5222.84,0.1039,0.0915,0.1163,"Gaia DR2 6868476691490044672",295.7438485112125,-19.949731384995182,5.2496,1.7595,-32.902,0.2878,2015.5,9.466618392300268E-8
"Gaia DR3 6910753016653587840",6910753016653587840,315.0259708078886,-5.094870064224304,19.88583374286539,0.017034205,9.491504,-9.830621,0.12872553,4729.3774,4726.504,4731.7563,0.3494,0.3207,0.3721,"Gaia DR2 6910753016653587840",315.02596608819647,-5.094857020126602,19.9871,33.6756,-93.4364,-9.3722,2015.5,7.095688772584618E-8
"Gaia DR3 2507901914613201024",2507901914613201024,29.263453872908574,0.7588237656525679,2.815822457299523,0.026486851,10.5685425,7.521127,0.39995882,6121.359,6116.538,6125.712,-0.0657,-0.0711,-0.0605,"Gaia DR2 2507901914613005056",29.263450589425602,0.7588246970700223,2.7289,23.305,-7.0935,8.1909,2015.5,7.103127771766936E-8
"Gaia DR3 5065640460769428224",5065640460769428224,41.04007915374415,-30.16907956586815,2.3888961121710905,0.025231501,10.846672,36.19998,0.3095229,6002.626,5998.765,6012.771,-0.2445,-0.2511,-0.2369,"Gaia DR2 5065640460769428224",41.04007787433254,-30.169078497419274,2.2718,7.4474,-7.8165,37.3604,2015.5,7.377655408545898E-8
"Gaia DR3 6453566701615683456",6453566701615683456,319.94969963669564,-58.148934391203156,3.149918075677747,0.013933233,10.264232,11.274295,0.26043501,,,,,,,"Gaia DR2 6453566701615683456",319.94969686508676,-58.14893284304051,3.1292,10.5524,-10.6584,11.0608,2015.5,6.789552608877799E-8
"Gaia DR3 4224062406762625152",4224062406762625152,304.53884318870575,-1.0760122928804563,6.690014702068431,0.014855893,9.578344,-15.920141,0.1933651,5807.3564,5796.3423,5819.7363,0.1668,0.1551,0.18,"Gaia DR2 4224062406762625152",304.5388430196489,-1.076003264057204,6.6734,1.3499,-64.6037,-15.3247,2015.5,5.904615580834735E-8
"Gaia DR3 5089851638095503616",5089851638095503616,63.75626615164247,-22.116389174436108,1.3851073378696652,0.013566798,12.176885,0.90540403,0.9996019,6178.663,6166.9346,6204.0596,-0.3669,-0.3769,-0.3514,"Gaia DR2 5089851638095503616",63.75626616736564,-22.11639009499909,1.2968,-0.4629,6.4243,1.2628,2015.5,5.721410042572786E-8
"Gaia DR3 4223507222112425344",4223507222112425344,303.1667810972023,-2.144443991289358,20.114144569307776,0.02072224,11.268544,9.908412,0.3149071,,,,,,,"Gaia DR2 4223507222112425344",303.1667995595544,-2.144436891619669,20.0565,-132.7595,-50.4292,9.8212,2015.5,9.620124137007857E-8
"Gaia DR3 3231856379348299008",3231856379348299008,72.66058935413146,1.893833899140841,3.6298706563671286,0.018992543,9.90371,-23.638947,0.25367233,6200.522,6182.107,6217.077,-0.2111,-0.2222,-0.1983,"Gaia DR2 3231856379348299008",72.66059160820393,1.8938364880489045,3.5992,-16.1509,-18.8657,-23.2847,2015.5,3.2783852230343645E-8
"Gaia DR3 3515865416826633984",3515865416826633984,190.15195236868578,-19.284354438183772,3.7202658482005106,0.016779594,11.998551,31.823168,0.51315117,5408.758,5406.8994,5411.8115,-0.0219,-0.0261,-0.0165,"Gaia DR2 3515865416826633984",190.15195577555906,-19.28435270120153,3.6607,-23.1726,-12.8648,0.0,2015.5,4.986859785091953E-8
"Gaia DR3 3078836109158636928",3078836109158636928,131.10699265672582,1.8598889887437542,9.963630038362103,0.014893563,10.579237,-11.62895,0.20508474,5283.737,5274.367,5291.2227,0.1674,0.1577,0.175,"Gaia DR2 3078836109158636928",131.10699589200811,1.859893313605347,9.913,-23.4796,-31.6534,-11.3785,2015.5,7.654613761026856E-8
"Gaia DR3 6482103014085857024",6482103014085857024,309.5112349068854,-48.462084048180124,1.7844474941277721,0.018465655,11.472745,-5.1187234,0.73379505,6174.818,6162.3286,6188.12,-0.2819,-0.2933,-0.2695,"Gaia DR2 6482103014085857024",309.51123365849634,-48.4620833055576,1.8811,5.8257,-4.8007,-5.1468,2015.5,7.812981742085152E-8
"Gaia DR3 6857756246957592320",6857756246957592320,313.9000283476707,-18.971417599419965,3.4800799728672187,0.024219224,12.981015,19.283287,1.1273412,4982.377,4975.396,4989.1294,-0.0764,-0.0832,-0.0695,"Gaia DR2 6857756246957592320",313.9000260608599,-18.971408389518903,3.4086,15.4334,-65.9635,21.4367,2015.5,5.1930629181408134E-8
