designation,source_id,ra,dec,parallax,parallax_error,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,target_id,target_ra,target_dec,target_parallax,target_pm_ra,target_pm_dec,target_radial_velocity,epoch,target_separation (deg)
"Gaia DR3 1255520718461480960",1255520718461480960,215.8014968021862,24.076563805074205,2.1488659205608385,0.012602167,7.745558757521783,-0.36422577776908605,0.9917049,12.297648,0.8121033,-7.8627367,1.1399333,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5694.083,4.2388,-0.0327,457.2456,0.0012,0.001,5.0E-4,"Gaia DR2 1255520718461480960",215.8014955941773,24.07656385577243,2.1174,7.7445,-0.5263,-7.798,2015.5,3.530406172662043E-8
"Gaia DR3 1725490333641502976",1725490333641502976,217.925759158847,83.37270756863437,3.264839030399732,0.01116791,-16.513641075990193,10.456355643434652,0.8736566,11.700803,0.7720938,-13.914803,0.58151335,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5848.7705,4.3597,0.1182,301.7491,0.0019,0.0016,9.0E-4,"Gaia DR2 1725490333641502976",217.92577850977403,83.37270610154484,3.286,-16.7284,10.3761,-13.6106,2015.5,9.375915723427687E-8
"Gaia DR3 1111639314047794944",1111639314047794944,105.4045529987421,72.41492935805954,3.0743378866283275,0.020112157,3.1829377947329665,-3.1388896386932967,1.2725457,11.409017,0.70274734,-37.032536,0.38235757,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6056.1055,4.2878,-0.0286,313.8797,0.0011,9.0E-4,5.0E-4,"Gaia DR2 1111639314047794944",105.40455160906724,72.41492972141093,3.1,3.3533,-3.1951,-36.3438,2015.5,9.258320312437039E-8
"Gaia DR3 497750842338402560",497750842338402560,77.61288703605616,70.39107862466173,2.9362057943572624,0.016947886,19.686266929429404,-3.005372443577678,1.0931542,11.245597,0.7373409,-40.492912,0.3466907,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6168.0044,4.1724,-0.2678,334.6435,0.0987,0.0842,0.0452,"Gaia DR2 497750842338402560",77.61287900729165,70.391079001865,2.9566,19.859,-2.9363,-40.4666,2015.5,7.072552125017333E-8
"Gaia DR3 4620574887039870720",4620574887039870720,43.828534806771245,-79.41468088326589,14.450581493994184,0.02694288,79.23065743585508,165.9302110242813,1.1413498,15.56254,2.8689213,18.9141,5.204862,"NOT_AVAILABLE",0,true,false,false,false,false,false,true,,,,,,,,"Gaia DR2 4620574887039870720",43.82847491999846,-79.41470393664449,14.3881,79.0485,165.7348,0.0,2015.5,4.1158318192184555E-8
"Gaia DR3 4895489043507741440",4895489043507741440,64.183994221758,-26.766423219723738,17.404948526974803,0.013680499,-25.76591805044153,-116.43396539840481,1.1340106,9.611574,1.0607748,0.4085632,0.1397667,"VARIABLE",0,true,true,false,true,false,true,true,5005.3647,4.5228,-0.0854,57.2977,5.0E-4,4.0E-4,2.0E-4,"Gaia DR2 4895489043507741440",64.18399819931284,-26.76640707708224,17.3935,-25.8301,-116.4278,0.6296,2015.5,4.565940134167318E-8
"Gaia DR3 5288681857665822080",5288681857665822080,112.01005758220501,-63.51777727165533,2.880968306279833,0.010477224,-5.899045084270763,10.490949077367507,0.98418677,11.948408,0.7958021,8.085276,1.0848943,"NOT_AVAILABLE",0,true,true,true,false,false,false,true,6040.2407,4.2626,-0.2456,346.5475,0.1487,0.1256,0.0674,"Gaia DR2 5288681857665822080",112.01005933511324,-63.517778788924275,2.9158,-5.9771,10.4331,8.8613,2015.5,8.370660469198974E-8
"Gaia DR3 3402980516507429888",3402980516507429888,83.86592885797688,21.29423853959184,4.4613231030412415,0.019475494,0.10238176722176662,-22.86573440500403,0.99885494,9.083192,0.7881355,-3.591659,0.28431305,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6188.6704,3.8047,-0.2359,221.3354,0.22,0.1871,0.1004,"Gaia DR2 3402980516507429888",83.86592883893293,21.29424168725539,4.4037,0.1707,-23.0353,-3.2929,2015.5,5.202673024838533E-8
"Gaia DR3 2912264564319611136",2912264564319611136,94.00991236431918,-25.031420385848573,7.684864140454683,0.0154644195,52.56093333352427,-67.103715967299,1.1750677,11.245653,1.0447989,29.8599,0.26981065,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5085.1646,4.5299,0.1764,129.6114,0.0171,0.0137,0.0072,"Gaia DR2 2912264564319611136",94.00990428812361,-25.031411123094983,7.6363,52.5145,-67.0199,29.4353,2015.5,5.1483184239181575E-8
"Gaia DR3 2930141657016297216",2930141657016297216,109.38837974574005,-19.828938308969377,3.1353593348531437,0.017940655,-14.19450769047175,6.098189288298755,1.0551684,11.312732,0.7884979,34.79941,0.4587791,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6184.962,4.2074,-0.1279,316.5858,0.2007,0.1704,0.0912,"Gaia DR2 2930141657016297216",109.38838182979156,-19.828939203062482,3.013,-14.2846,6.1406,0.0,2015.5,4.7451280145109915E-8
"Gaia DR3 5509620021956148736",5509620021956148736,106.5591260459907,-47.587835862615755,21.09278431183061,0.010447734,135.92831559436144,-146.05848432450992,0.97766304,10.103841,1.4057455,55.837627,0.15866768,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4495.351,4.591,0.4926,47.475,0.0868,0.0657,0.0344,"Gaia DR2 5509620021956148736",106.55909804405877,-47.587815603055574,21.0715,135.7977,-146.2514,55.6299,2015.5,5.887002232558607E-8
"Gaia DR3 4727755005637190016",4727755005637190016,42.29150974875043,-58.0246822927469,2.4605878765925415,0.013094926,1.126575856314064,3.7593474161175653,0.8392364,11.324756,0.62627125,29.793816,0.48309904,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6386.467,4.1423,-0.4556,396.7001,0.0594,0.0516,0.0278,"Gaia DR2 4727755005637190016",42.291509311829955,-58.02468282708248,2.4549,1.0711,3.8588,30.7701,2015.5,8.262472010665277E-8
"Gaia DR3 5057924844082070016",5057924844082070016,46.81861224031439,-31.163004729400924,4.293898796225556,0.016039092,-22.982834296643304,-69.79497805067251,1.1131008,10.979199,0.7637043,-13.91287,0.29254654,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5866.2603,4.2012,-0.3282,225.4669,0.0394,0.0334,0.018,"Gaia DR2 5057924844082070016",46.81861593375384,-31.162995052037754,4.2582,-23.1362,-69.6979,-13.7711,2015.5,5.296985930134255E-8
"Gaia DR3 5710154317045164416",5710154317045164416,130.29515313751065,-16.03632892020325,5.030189792816205,0.019156164,-2.660562022207401,-10.919532047103557,1.1297283,11.148268,0.8910265,7.512387,0.20824133,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,5571.3105,4.3663,-0.1363,196.0302,0.0074,0.0061,0.0032,"Gaia DR2 5710154317045164416",130.29515351450218,-16.03632746450811,4.9818,-2.5076,-11.0249,7.7168,2015.5,7.683528474158261E-8
"Gaia DR3 5738284016370287616",5738284016370287616,142.17345094046757,-12.167219226333478,30.29016067105599,0.029529672,35.858231891723634,-389.7848270821551,1.3945768,11.308443,2.2405186,5.653325,0.27514783,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,,"Gaia DR2 5738284016370287616",142.17344585282046,-12.16716515918504,30.253,35.8716,-389.8536,5.4045,2015.5,7.966836021841498E-8
"Gaia DR3 3126717023056016256",3126717023056016256,99.26306049774985,1.7675495482256676,5.385490064570069,0.02486925,-1.7311630788510919,-1.0371101418756348,0.9146509,10.060936,0.7500572,20.089706,0.28169307,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5878.6655,4.1059,-0.0674,183.5232,0.0031,0.0026,0.0014,"Gaia DR2 3126717023051258112",99.26306075088908,1.7675496549993133,5.5705,-1.4366,-1.0817,20.0731,2015.5,6.892222608306344E-8
"Gaia DR3 5580554052549277056",5580554052549277056,99.73459286234014,-36.64612922585265,2.9493260095016427,0.013374463,-3.8139812323419964,5.03520513897912,1.1238917,10.403227,0.68701553,40.378944,0.30827576,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6137.0757,3.9693,-0.1254,337.8699,0.0351,0.0301,0.0162,"Gaia DR2 5580554052549277056",99.73459350832813,-36.64612996802294,2.8953,-3.8723,4.9267,40.8751,2015.5,6.110774468817744E-8
"Gaia DR3 5284358990266469760",5284358990266469760,92.93610536374055,-65.82583426841087,17.042953323723175,0.009555089,-2.816214233638256,30.974330803724264,0.99447435,10.579951,1.3370771,3.234822,0.17983334,"VARIABLE",0,true,true,true,true,false,true,true,4526.034,4.6104,0.1973,58.3942,0.0342,0.0261,0.0137,"Gaia DR2 5284358990266469760",92.93610628619513,-65.82583862721194,17.0297,-2.9295,31.0032,3.1594,2015.5,6.029826585012287E-8
"Gaia DR3 5262666416118954368",5262666416118954368,113.85236802193072,-73.57740745811081,23.512423606058736,0.017292034,82.62817155683041,9.924198734618733,1.006146,14.862366,2.988617,55.783726,2.6724486,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,,"Gaia DR2 5262666416118954368",113.85232756945415,-73.57740886434684,23.5534,82.6344,9.9872,0.0,2015.5,4.459500598280185E-8
"Gaia DR3 3460438662009633408",3460438662009633408,178.5780409728862,-37.553376934847535,36.82910605877585,0.017597567,250.99627648997398,-144.946698425948,1.138258,10.742868,2.023222,49.488037,0.21248196,"NOT_AVAILABLE",0,true,true,false,false,false,false,true,,,,,,,,"Gaia DR2 3460438662009633408",178.5779970281921,-37.553356837009446,36.7762,251.1124,-145.0592,49.3429,2015.5,6.217666163712393E-8
"Gaia DR3 5880886001621564928",5880886001621564928,222.1654569689835,-57.588887799949596,15.652877358583474,0.012572469,-51.77027854762312,-152.4140201103581,0.8159591,10.761123,1.3737507,29.220432,0.20983616,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,4506.4727,4.5962,0.2975,63.6109,0.0798,0.0607,0.0318,"Gaia DR2 5880886001621564928",222.1654704502616,-57.58886661195928,15.6142,-51.6035,-152.3924,29.3349,2015.5,6.281062332615664E-8
"Gaia DR3 5795534040654879744",5795534040654879744,227.65866390370456,-71.36163735973503,6.362564450384594,0.013210568,-25.998979679628857,-41.0569369859991,0.83425146,11.0814705,0.9648075,41.989452,0.44174933,"VARIABLE",0,true,true,false,true,false,true,true,5326.739,4.4467,0.2303,156.4359,0.0428,0.0349,0.0184,"Gaia DR2 5795534040654879744",227.65867537803734,-71.36163162829078,6.2745,-25.8394,-41.1502,42.4433,2015.5,7.996648611479133E-8
"Gaia DR3 3087206553745290624",3087206553745290624,115.13668106641954,2.0985770985307863,12.849115660536086,0.023369817,-34.03988806513527,-77.94940506720475,1.3770378,11.274117,1.4586287,-5.332685,0.28525415,"VARIABLE",0,true,true,false,true,false,true,true,4598.748,4.6155,0.7954,78.2551,0.3121,0.2359,0.1229,"Gaia DR2 3087206553745290624",115.13668579751423,2.0985878522315273,12.9155,-34.1522,-77.9361,0.0,2015.5,7.242249376598997E-8
"Gaia DR3 1909762228985058944",1909762228985058944,348.9930497635071,31.462747277403984,7.071742099556669,0.01346635,25.04969820625946,-25.36615093122593,1.0415409,12.163579,1.2839632,-12.076548,0.6510572,"VARIABLE",0,true,true,false,true,false,true,true,4690.008,4.5584,0.1049,141.171,0.0447,0.0345,0.018,"Gaia DR2 1909762228985058944",348.99304570519945,31.462750847950165,7.0636,25.1101,-25.2694,-11.6599,2015.5,6.61695754624724E-8
"Gaia DR3 2924661867160818304",2924661867160818304,98.35110124030295,-23.486082471851958,5.006744650286569,0.012843755,-2.4256043035128387,25.064683239413807,0.9930045,10.141723,0.6526251,42.883278,0.22882383,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6247.6133,4.2568,0.0814,198.0738,6.0E-4,5.0E-4,3.0E-4,"Gaia DR2 2924661867160818304",98.35110160467488,-23.486086001009454,4.9409,-2.5693,24.9917,42.8499,2015.5,6.235210091184844E-8
"Gaia DR3 4439085988769170432",4439085988769170432,249.3148587222338,7.1833761500126165,1.8332237639995481,0.10726575,-9.75637113720616,2.778835375694318,7.246942,12.192057,0.8190527,-40.69098,1.0023843,"VARIABLE",0,true,true,false,true,false,true,true,5902.4565,4.3472,-0.1802,353.9766,0.1682,0.1419,0.0763,"Gaia DR2 4439085988769170432",249.3148604223514,7.183375810683175,1.137,-8.5064,2.1867,-40.264,2015.5,5.06582873554537E-7
"Gaia DR3 4917441922731087488",4917441922731087488,24.167860691355422,-50.65931215941687,4.60262132763069,0.08934296,-38.79509095903147,-23.907442480096503,6.837715,11.858755,1.0827274,24.621147,0.46892965,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5070.293,4.4055,0.1281,205.2356,0.0995,0.0798,0.042,"Gaia DR2 4917441922731087488",24.16786863234127,-50.659307970560455,3.9601,-39.2825,-20.9276,25.255,2015.5,1.3498627962238531E-6
"Gaia DR3 3788394461991295488",3788394461991295488,166.42962412075354,-5.079487144609281,2.782822289173267,0.01814926,-24.734022919269407,-13.130410756018584,0.9654871,11.362317,0.70705605,16.948141,0.5390918,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6015.5444,4.1875,-0.1712,351.8002,6.0E-4,5.0E-4,3.0E-4,"Gaia DR2 3788394461991295488",166.42962756911834,-5.0794853784814835,2.8115,-24.8177,-13.294,16.6276,2015.5,8.116505043794263E-8
"Gaia DR3 1587399232335653760",1587399232335653760,224.8728600560122,46.960098488386336,2.2748749052155945,0.010866479,5.421404716808955,-7.665846399825587,0.8336919,11.599696,0.773633,-11.398065,0.45617592,"VARIABLE",0,true,true,true,true,false,true,true,5840.252,4.036,0.1282,420.777,0.0124,0.0105,0.0056,"Gaia DR2 1587399232335653760",224.872858887793,46.96009956820522,2.2693,5.3234,-7.851,-11.0499,2015.5,5.8918263753907544E-8
"Gaia DR3 4746157737910069888",4746157737910069888,36.77582430600215,-50.28442125466812,6.3408949472178335,0.012855889,60.0578699394674,24.64289798115857,1.021334,10.031728,0.72436523,-15.910603,0.1943925,"VARIABLE",0,true,true,false,true,false,true,true,5949.5474,4.2774,-0.3425,157.1062,9.0E-4,8.0E-4,4.0E-4,"Gaia DR2 4746157737910069888",36.775811204945086,-50.28442465789371,6.3018,59.958,24.7429,-16.0242,2015.5,5.4993663239082525E-8
"Gaia DR3 2562569564026683520",2562569564026683520,19.550586423134728,2.702782690135657,2.5854205890425495,0.023634853,2.5537376175800155,-14.713246505917207,1.1735742,10.918823,0.6819811,5.956706,0.405501,"VARIABLE",0,true,true,false,true,false,true,true,6289.9805,4.0683,-0.0141,371.0197,0.104,0.0897,0.0482,"Gaia DR2 2562569564026683520",19.55058608116005,2.7027847412917674,2.6279,2.4612,-14.5949,7.5212,2015.5,2.408787241207594E-8
"Gaia DR3 4837286842168217088",4837286842168217088,62.616081827455204,-45.89824431178617,2.614259793071435,0.014959232,2.418263072997933,-6.590248831260887,0.86433536,10.898673,0.59090996,20.790949,0.59141964,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6451.811,4.0967,-0.0193,378.1805,0.0026,0.0023,0.0012,"Gaia DR2 4837286842167819776",62.61608128106382,-45.89824343360931,2.5947,2.3792,-6.5106,19.4503,2015.5,5.621990704339782E-8
"Gaia DR3 702295464353437952",702295464353437952,140.10296506822,33.8823263591293,4.331001817370753,0.019515997,-2.2745621209976132,-20.071669927518723,0.885122,10.382959,0.75071526,10.003427,0.204998,"NOT_AVAILABLE",0,true,true,true,false,false,true,true,6052.2764,4.1858,0.0227,221.3011,0.1084,0.0923,0.0495,"Gaia DR2 702295464353437952",140.10296541950603,33.88232912056897,4.367,-2.155,-20.319,9.3631,2015.5,6.112714649174415E-8
"Gaia DR3 6112606840179716096",6112606840179716096,203.10602052407498,-42.47527344066944,5.729427832049679,0.01870746,6.0782672089091765,-1.2701391851520822,1.0852268,10.974043,0.90527344,1.5141143,0.32988402,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5475.071,4.3907,0.1477,174.3288,0.0323,0.0266,0.0141,"Gaia DR2 6112606840179716096",203.10601942109807,-42.47527329500763,5.777,6.1114,-1.2379,1.6461,2015.5,4.398884769742325E-8
"Gaia DR3 6173451477191225984",6173451477191225984,210.19357298871057,-30.583609682099503,5.176458791083674,0.03648819,10.240263887911976,-9.2054182111499,1.9389933,9.873362,0.74090385,-19.694342,0.30808032,"NOT_AVAILABLE",0,false,false,true,false,false,true,true,5891.3594,4.1061,-0.4391,191.6789,0.0085,0.0072,0.0039,"Gaia DR2 6173451477191225984",210.1935713949248,-30.58360843576017,4.9707,10.2937,-9.8524,-19.3908,2015.5,1.3496310553040443E-7
"Gaia DR3 4596481632339898240",4596481632339898240,267.2848817436593,29.8790411021288,3.329677111704784,0.013426572,-18.109958243986227,-12.115460044406962,1.1503142,12.997077,1.1220455,-31.894701,0.9573873,"VARIABLE",0,true,true,false,true,false,true,true,5133.9497,4.514,0.3885,286.9405,0.21,0.1677,0.0879,"Gaia DR2 4596481632339898240",267.28488463730775,29.879042813202005,3.3244,-18.197,-12.0916,-29.8542,2015.5,3.660897811686699E-8
"Gaia DR3 2441013811932929280",2441013811932929280,0.3257613351884739,-8.926249896856449,3.722455786323595,0.025245048,2.4321750400787243,9.437498033089021,1.0949751,9.82388,0.6289091,11.215128,0.23190257,"NOT_AVAILABLE",0,false,false,true,false,false,true,true,6426.0034,3.9684,-0.3622,267.0569,0.0414,0.0359,0.0193,"Gaia DR2 2441013811932929280",0.3257609854595513,-8.92625117640811,3.6009,2.4726,9.647,11.6394,2015.5,6.03451639554628E-8
"Gaia DR3 2498515516990171392",2498515516990171392,41.63916136793077,-0.4641300608681966,2.441586885175443,0.015805405,11.2839141665488,-34.62949662320554,0.95476806,11.680991,0.69734573,-8.878636,0.579953,"VARIABLE",0,true,true,false,true,false,true,true,6049.0347,4.101,-0.2918,402.8272,0.0029,0.0025,0.0013,"Gaia DR2 2498515516990171392",41.63915977236779,-0.46412523756062096,2.3857,11.247,-34.4637,0.0,2015.5,4.962857993742205E-8
"Gaia DR3 2980392087185289216",2980392087185289216,71.82443580521229,-17.115173820189067,1.9558284394057246,0.011888495,7.561958016799562,-1.9332294751915986,0.94272506,12.471665,0.7752085,34.123306,0.85493374,"VARIABLE",0,true,true,false,true,false,true,true,5842.128,4.2584,0.0672,502.0583,0.0146,0.0123,0.0066,"Gaia DR2 2980392087185289216",71.82443466324585,-17.11517358562597,1.9073,7.532,-1.9498,34.3053,2015.5,5.8000957772667253E-8
"Gaia DR3 5674618444832114304",5674618444832114304,140.50631399232083,-23.946099821653547,1.4127109962286521,0.014470902,-15.761322398107636,15.38292158934427,0.8911007,12.744031,0.7903166,48.16476,1.3157551,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5952.788,4.1177,-0.1971,705.3174,0.0621,0.0523,0.028,"Gaia DR2 5674618444832114304",140.5063163792763,-23.94610200538956,1.3402,-15.834,15.1966,48.5658,2015.5,7.520066713865783E-8
"Gaia DR3 6582435924022652672",6582435924022652672,320.7628752860877,-40.048444994027676,2.9938232905639475,0.08367921,-3.9021999215804524,-39.95083409341419,4.8876534,12.903914,1.1615009,15.655649,1.0897865,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,,"Gaia DR2 6582435924022652672",320.76287607051074,-40.048439337171374,2.7877,-3.3369,-39.8519,15.7639,2015.5,1.833747971232109E-7
"Gaia DR3 2340919358581488768",2340919358581488768,359.19151098005557,-22.15323259021321,2.1526600996264675,0.018841444,-5.275738634721249,-7.098704630611847,1.0285343,12.172992,0.7943268,-1.334098,0.7132472,"NOT_AVAILABLE",0,false,false,false,false,false,true,true,5749.773,4.126,0.0435,451.9423,9.0E-4,7.0E-4,4.0E-4,"Gaia DR2 2340919358581488768",359.19151171410914,-22.15323156587067,2.2651,-5.2947,-6.964,-1.6619,2015.5,7.964999659271948E-8
"Gaia DR3 6171009049549197824",6171009049549197824,208.92801253850732,-32.159714851030635,3.489131702650141,0.017579801,8.723477241208652,-22.327605525225746,1.2096531,10.797681,0.66278744,-2.4181406,0.43005714,"VARIABLE",0,true,true,true,true,false,true,true,6371.4927,4.1811,-0.1427,283.9509,0.1134,0.0982,0.0529,"Gaia DR2 6171009049549197824",208.92801112481558,-32.15971175793353,3.5168,8.7698,-22.3905,-1.3704,2015.5,2.7017318719378036E-8
"Gaia DR3 1416731285125373184",1416731285125373184,264.26301875574205,53.02127600650236,1.8304669545485557,0.011940389,-4.269461407057766,6.953235777590038,1.0115528,11.909978,0.69697285,-53.697655,1.2113041,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6151.7153,4.112,0.0051,533.9305,0.054,0.0463,0.0248,"Gaia DR2 1416731285125373184",264.2630196612319,53.0212750885175,1.8652,-4.2889,6.9995,-53.69,2015.5,7.440676098232579E-8
"Gaia DR3 2657135741633337088",2657135741633337088,349.0634650613369,0.30668797901134576,2.170341511032486,0.0177413,-0.12619906456135765,-10.652742812509139,1.0003929,12.618177,0.84251404,-13.012182,1.5872768,"VARIABLE",0,false,false,false,true,false,true,true,5590.1895,4.2825,-0.2545,456.861,0.0215,0.0179,0.0096,"Gaia DR2 2657135741633337088",349.0634650956839,0.30668951274758366,2.1791,-0.1274,-10.564,-13.2418,2015.5,6.856676949714091E-8
"Gaia DR3 2424621502311961344",2424621502311961344,4.146347109150064,-10.976422859634102,1.8509724501003828,0.025280671,1.76882489645213,-1.6803877239869882,1.7483841,12.081388,0.71691227,24.679846,1.0243578,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6019.915,4.1032,-0.0681,500.6736,0.0207,0.0176,0.0095,"Gaia DR2 2424621502311961344",4.146346842810448,-10.976422583399355,1.8765,1.8269,-1.5037,24.9989,2015.5,6.782954530003875E-8
"Gaia DR3 4864759888238232320",4864759888238232320,68.13647917292198,-38.96829648081579,1.3722971872388676,0.009831481,-0.5860590862870667,5.3472456313705745,1.0067385,12.287657,0.7712517,36.706596,1.2380903,"VARIABLE",0,true,true,false,true,false,true,true,5987.569,3.9946,-0.1352,724.4426,0.0334,0.0282,0.0151,"Gaia DR2 4864759888238232320",68.13647922964677,-38.968297269285095,1.3689,-0.7671,5.4426,0.0,2015.5,7.041475565823772E-8
"Gaia DR3 6283723285046532864",6283723285046532864,214.68301084032532,-20.275435005471326,5.191164248053756,0.026210573,0.08819395666100815,17.35040573218992,1.0978453,11.121181,0.8998518,-1.3443024,0.6071915,"NOT_AVAILABLE",0,false,false,true,false,false,true,true,5475.332,4.3552,-0.3655,188.7627,0.0171,0.0141,0.0075,"Gaia DR2 6283723285046532864",214.68301086447389,-20.2754374291524,5.123,-0.0398,17.2567,-1.0968,2015.5,3.1902680726640186E-8
"Gaia DR3 5751177095877066496",5751177095877066496,126.33782407746637,-11.500988920015038,2.80779503894326,0.015837284,-5.431056527911484,-0.49562404273724375,1.0175635,10.900257,0.6364956,38.72119,0.4096112,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6307.54,4.1259,0.0562,351.049,0.0226,0.0195,0.0105,"Gaia DR2 5751177095877066496",126.33782484096542,-11.500988920068957,2.8864,-5.3883,-0.5869,37.441,2015.5,8.156806327053871E-8
"Gaia DR3 3558354604869150208",3558354604869150208,168.29290883867836,-17.657780395352713,3.2496193314579513,0.017117918,6.121535040337892,-7.61922624140184,1.0706156,12.056172,0.938076,16.686327,0.685249,"VARIABLE",0,true,true,false,true,false,true,true,5383.158,4.3424,0.2524,306.9937,0.0184,0.0151,0.0079,"Gaia DR2 3558354604869150208",168.29290793428203,-17.65777938271855,3.1888,6.0084,-7.7537,17.222,2015.5,6.982101540438976E-8
"Gaia DR3 4334991786994866304",4334991786994866304,256.5375548850727,-10.413007928228588,3.8179280381011926,0.015926221,0.027155450604152864,-5.35874384354059,1.0277659,12.238892,1.2239599,-36.390823,2.2732947,"VARIABLE",0,true,true,false,true,false,true,true,5377.682,4.2577,-0.7578,259.9119,0.7763,0.6249,0.3397,"Gaia DR2 4334991786994866304",256.53755485547424,-10.413007140874205,3.7981,0.0214,-5.36,-37.6363,2015.5,5.024433002363786E-8
"Gaia DR3 6491038642006989056",6491038642006989056,344.87359360141295,-60.447819765415254,3.06596763650593,0.012212141,20.178618344642153,-2.3457561026189837,0.99597573,12.455497,0.87530804,11.210412,0.803657,"VARIABLE",0,true,true,false,true,false,true,true,5542.6895,4.395,0.0298,322.8989,0.0291,0.0241,0.0128,"Gaia DR2 6491038642006989056",344.87358781448324,-60.44781939332155,3.025,20.1808,-2.1929,11.8939,2015.5,8.481173262364458E-8
"Gaia DR3 2415410962124813056",2415410962124813056,357.58065133746845,-17.07759524149296,1.684710555998663,0.021175062,27.970859403719615,-3.3300936321799144,1.0382773,12.534931,0.88971424,25.855776,0.83089465,"NOT_AVAILABLE",0,false,false,true,false,false,true,true,5593.2373,4.1308,-0.056,586.7739,0.0011,9.0E-4,5.0E-4,"Gaia DR2 2415410962124813056",357.5806472487974,-17.077594732713685,1.6336,28.0164,-3.2124,26.1824,2015.5,6.493917497946776E-8
"Gaia DR3 5664957444179338240",5664957444179338240,144.8750965123437,-20.98241745195671,8.752266557444342,0.014079508,-55.10127920370909,11.152477556145548,0.97912824,9.263603,0.7264929,23.488174,0.23771246,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,5990.2417,4.2429,-0.0278,113.8272,0.0052,0.0044,0.0023,"Gaia DR2 5664957444179338240",144.87510469762634,-20.98241905353288,8.7301,-55.0824,10.9266,24.0041,2015.5,8.435540576707904E-8
"Gaia DR3 6154982877300947840",6154982877300947840,196.04379001720122,-35.54952902277704,2.423768738916474,0.030315673,-18.55339321534984,1.1041737363913717,0.9890559,10.578929,0.4964056,-1.2315922,0.6494458,"NOT_AVAILABLE",0,true,true,false,false,false,true,true,6993.378,4.0053,-0.1382,432.2617,0.0961,0.0856,0.046,"Gaia DR2 6154982877299042944",196.0437931938546,-35.549529183004104,2.3342,-18.6582,1.0368,-0.5272,2015.5,1.7613395474962496E-8
"Gaia DR3 5723772524469252096",5723772524469252096,127.38722781026459,-12.944768774965542,1.6080121654552955,0.014589236,-13.18200516360774,-3.733626920672087,0.89023864,11.712609,0.73224354,68.42638,0.5653019,"VARIABLE",0,true,true,false,true,false,false,true,,,,,,,,"Gaia DR2 5723772524469252096",127.38722967381949,-12.94476831861753,1.5665,-13.1835,-3.8206,68.9982,2015.5,7.575974460259264E-8
"Gaia DR3 6042793005779654656",6042793005779654656,239.96224651050218,-28.06179545933235,2.4810762811997153,0.025473014,-8.262957827400953,-9.427172833776797,1.0731817,11.383261,0.6727705,-48.34422,1.068555,"VARIABLE",0,true,true,false,true,false,true,true,6617.9907,4.1143,-0.5265,387.8962,0.2935,0.2557,0.1383,"Gaia DR2 6042793005779654656",239.96224785596146,-28.061794122807548,2.4366,-8.1001,-9.6393,-47.9771,2015.5,6.231536267192848E-8
"Gaia DR3 5656184406542140032",5656184406542140032,135.4163013449002,-20.720368397983652,3.2983149927984403,0.0116540175,-9.935470238240917,1.3521179627215347,0.9492512,12.462805,1.0060596,31.50233,1.2974817,"VARIABLE",0,true,true,true,true,false,true,true,5471.7446,4.3961,-0.135,300.5327,0.2995,0.2454,0.1312,"Gaia DR2 5656184406542140032",135.41630280145088,-20.720368633404316,3.2439,-9.984,1.1282,33.0775,2015.5,8.239948438567287E-8
