Gaia DR3 ID,Teff,Teff pe,Teff me,Radius,Rad pe,Rad me,Metalicity,Metal pe,Metal me,Parallax,Parallax e,G-Mag,Logg,logg pe,Logg me
4620574887039870720,,,,,,,,,,14.45058149,0.02694288,15.56254,,,
4624979393181971328,5628.948,14.2517,3.494,1.1054605,0.0226318,0.0227651,-0.0402,0.0138,0.0049,2.812813258,0.010496683,12.508994,4.3027,0.0032,0.003
4668163021600295552,6141.14,3.2038,1.665,1.4540989,0.0291861,0.0291752,-0.167,0.0066,0.0058,7.130482438,0.009777439,9.3063345,4.1322,0.0023,0.0021
4684513614202233728,5857.7227,13.0156,29.6543,1.2820479,0.02733,0.0266667,0.3599,0.0088,0.0438,2.439785417,0.011145126,12.232036,4.2729,0.0189,0.0406
4698692748651744128,5216.258,7.6746,7.932,0.8651048,0.0179006,0.0179016,-0.0702,0.0075,0.0083,9.062315614,0.010062385,10.717915,4.4987,0.002,0.002
470650560779277952,6715.0464,30.6929,13.6624,1.5261508,0.0320389,0.0318638,-0.57,0.0105,0.0092,4.868714586,0.02610466,9.74296,4.09,0.0318,0.0128
4707634458245031552,5650.196,14.6287,18.8093,2.332882,0.0471849,0.0474642,0.1848,0.0211,0.0121,12.49343388,0.016992304,7.605658,3.8167,0.0027,0.0029
4727755005637190016,6386.467,9.8416,9.505,1.5742754,0.0328116,0.0323955,-0.4556,0.0047,0.0051,2.460587877,0.013094926,11.324756,4.1423,0.0034,0.0031
4745660479479743488,5937.6963,6.6047,3.2817,1.748071,0.0351378,0.0351223,0.0249,0.0071,0.0055,6.24383417,0.011164959,9.331878,4.1037,0.0017,0.0013
4746157737910069888,5949.5474,2.1496,1.3944,1.2552606,0.025295,0.0252773,-0.3425,0.0053,0.0052,6.340894947,0.012855889,10.031728,4.2774,0.0012,0.0016
4747624104168195072,5953.785,1.4547,1.2845,2.0027626,0.0401364,0.0401452,0.0217,0.0066,0.0064,13.01069778,0.017194608,7.430989,4.023,0.0009,0.001
4756649415309914240,6147.792,2.836,1.6704,1.2684034,0.0255162,0.0255244,-0.0258,0.0061,0.0061,5.691044639,0.011260031,10.077329,4.2675,0.0026,0.0022
4837286842168217088,6451.811,6.9956,4.0185,1.7082589,0.0354348,0.0354666,-0.0193,0.0102,0.0093,2.614259793,0.014959232,10.898673,4.0967,0.0055,0.0053
4864759888238232320,5987.569,7.43,7.959,2.0100467,0.0424819,0.0418257,-0.1352,0.0052,0.006,1.372297187,0.009831481,12.287657,3.9946,0.0042,0.0049
4886243456388510720,,,,,,,,,,30.93257324,0.041841697,15.791257,,,
4895489043507741440,5005.3647,3.8179,1.0417,0.8170502,0.0172285,0.01722465,-0.0854,0.0084,0.004,17.40494853,0.013680499,9.611574,4.5228,0.0053,0.0011
4911563216311083392,5689.305,14.73,10.45,1.1105418,0.0225265,0.0225197,0.3336,0.0122,0.0085,6.632509756,0.012325988,10.425592,4.3676,0.0067,0.0049
4917441922731087488,5070.293,7.0947,9.016,1.094315,0.0297801,0.0294922,0.1281,0.0102,0.0101,4.602621328,0.08934296,11.858755,4.4055,0.0089,0.0129
4968289907406396160,5706.2026,79.48,49.6723,1.7316248,0.0176473,0.0196948,0.177,0.0785,0.0455,3.081784566,0.020190205,11.156964,4.1337,0.0091,0.008
497750842338402560,6168.0044,5.4102,4.2749,1.473315,0.0305768,0.0304252,-0.2678,0.0026,0.0027,2.936205794,0.016947886,11.245597,4.1724,0.0041,0.005
4990044668377961984,5617.147,0.8603,0.756,1.0554935,0.0218323,0.0223381,0.0245,0.0029,0.0026,2.858990049,0.015384106,12.372176,4.387,0.0036,0.0031
4994237247949280000,6454.3584,7.917,7.8264,1.768334,0.0415463,0.0405264,-0.0729,0.0067,0.0062,1.791010543,0.023290355,11.629208,4.0741,0.0078,0.0101
5001098681543159040,,,,,,,,,,45.29980663,0.02703411,11.548954,,,
5019835424832215424,5120.498,0.7647,0.739,0.90792906,0.01870524,0.01870516,0.2216,0.0042,0.0041,22.65347983,0.016979393,8.6779375,4.4851,0.0006,0.0007
5057924844082070016,5866.2603,27.2857,17.8723,1.2469124,0.0259572,0.0256634,-0.3282,0.024,0.0151,4.293898796,0.016039092,10.979199,4.2012,0.0541,0.016
5065640460769428224,6002.626,10.145,3.861,2.2264502,0.0496658,0.048995,-0.2445,0.0076,0.0066,2.388896112,0.025231501,10.846672,3.8612,0.0023,0.0022
5086537022856406272,5925.6445,5.3438,2.5365,1.2184604,0.0270827,0.0268178,0.0745,0.0058,0.0045,3.153153647,0.032667775,11.584857,4.3168,0.0079,0.0081
5089851638095503616,6178.663,25.3966,11.7284,1.9884226,0.0442104,0.0454118,-0.3669,0.0155,0.01,1.385107338,0.013566798,12.176885,4.0045,0.0525,0.0218
5175239363214344960,4756.42,1.658,1.4386,0.7862985,0.01718445,0.0171831,0.0615,0.0076,0.008,21.86350525,0.019295631,9.484146,4.5474,0.0009,0.0012
5227928170880093568,5441.074,68.989,35.332,1.7482092,0.035613,0.0356385,-0.446,0.0741,0.0354,2.562191824,0.009301937,12.0278,4.1083,0.0141,0.009
5241964708164136192,5418.634,53.9573,57.533,1.2470292,0.1467755,0.1059588,-0.6983,0.0723,0.0763,0.428958501,0.044967618,16.474056,4.6022,0.0203,0.0227
5242077854771196544,4626.542,15.9883,15.766,0.85068905,0.02121875,0.02322305,-0.128,0.0246,0.026,1.689758618,0.025676297,15.429529,4.4937,0.0084,0.0097
5253607539857229568,6027.7427,25.6373,23.6201,1.7216551,0.092886,0.1109171,-0.5162,0.0243,0.0298,0.5469069,0.04046347,15.060881,4.1735,0.0366,0.0302
5262666416118954368,,,,,,,,,,23.51242361,0.017292034,14.862366,,,
5284358990266469760,4526.034,56.1144,20.3035,0.7085409,0.01842596,0.0174714,0.1973,0.1092,0.0436,17.04295332,0.009555089,10.579951,4.6104,0.0337,0.0143
5288681857665822080,6040.2407,9.3086,7.7247,1.2296802,0.0257026,0.0257485,-0.2456,0.0074,0.0068,2.880968306,0.010477224,11.948408,4.2626,0.0057,0.0062
5305241494923209856,6008.917,13.745,6.759,1.0765977,0.0399513,0.0398315,-0.7038,0.0231,0.024,2.934114954,0.09386134,12.492139,4.3317,0.0153,0.0158
5337273743301313536,6679.9697,22.2933,26.8957,1.5422205,0.0496357,0.0440049,-0.443,0.0138,0.0154,0.62624067,0.01675056,14.551385,4.1121,0.0245,0.0348
5337294049909975680,4921.7666,71.3134,130.478,0.9276033,0.03243703,0.0279782,-0.9781,0.1392,0.3543,0.341111987,0.046247624,16.664139,4.3689,0.0356,0.0404
534988616816537728,,,,,,,,,,22.22569336,0.013832764,12.127464,,,
5351820556994135296,6568.681,7.985,8.5623,1.7778378,0.0363526,0.0363449,-0.1667,0.0067,0.0071,2.788979671,0.011562809,10.70588,4.0537,0.0037,0.0035
5357465071731312768,3322.5972,0.7808,0.5525,0.5663713,0.04176523,0.04176513,-0.6889,0.0028,0.0027,36.38958468,0.0162964,11.361207,4.2712,0.0028,0.0019
5376137837173646208,5861.0034,14.6716,16.104,1.9922723,0.0436427,0.0423896,-0.1694,0.0128,0.0147,1.376183237,0.010871504,12.428867,4.0373,0.0288,0.0065
5385076140853434752,5836.351,4.4874,4.0546,1.759909,0.0365359,0.0374145,0.288,0.002,0.0023,1.527295134,0.011868403,12.557459,4.0852,0.0043,0.0041
5401743332678544640,6143.1733,6.0737,7.2026,1.2924824,0.0269694,0.0280041,-0.2249,0.0043,0.0044,1.825338232,0.013605811,12.696447,4.2876,0.005,0.0041
5409268527708808320,5478.038,15.3497,10.4765,1.4502089,0.029644,0.0296352,0.2007,0.0159,0.0104,3.651916951,0.012962149,11.293369,4.1103,0.01,0.0076
5411736896952029568,5454.128,11.4467,15.948,1.0225605,0.020879,0.0209081,0.0589,0.0129,0.018,3.751613184,0.008988846,12.101234,4.4169,0.0031,0.0031
5444147952811517696,,,,,,,,,,1.996244643,0.031314004,11.588525,,,
5453063823882876032,6191.335,20.662,7.9078,1.2127479,0.0251726,0.0256583,-0.2808,0.0061,0.0054,2.647540211,0.01521659,12.03269,4.3129,0.0048,0.0034
545560867790611072,5905.5615,39.6535,6.6391,1.5531057,0.0323849,0.0312857,-0.081,0.0775,0.0123,12.91420598,0.017742598,8.043712,4.1689,0.0121,0.0033
5509620021956148736,4495.351,2.587,12.1576,0.7415173,0.01744587,0.01748436,0.4926,0.0075,0.0267,21.09278431,0.010447734,10.103841,4.591,0.0007,0.0023
5545555570947605376,5696.5625,52.8885,5.8701,1.2016498,0.0258946,0.0246048,-0.045,0.0477,0.0068,3.199544308,0.01026077,11.829936,4.2424,0.0262,0.006
5557345496687437696,5002.1724,8.3222,6.8931,0.84487987,0.01778863,0.01775067,0.0608,0.01,0.009,4.859794582,0.008559046,12.313561,4.5149,0.0018,0.0018
5560886336446650240,5635.6484,30.044,11.269,1.5057007,0.0312153,0.0306503,0.1787,0.0317,0.0141,4.054882555,0.009920982,10.839993,4.2058,0.0023,0.0343
5574766468155514752,5513.092,52.2273,26.7898,1.8171359,0.0393989,0.037849,0.1461,0.0398,0.0273,3.460921346,0.011811644,10.919234,4.1184,0.0127,0.0041
5580554052549277056,6137.0757,8.4219,8.353,2.1417952,0.0439333,0.0438522,-0.1254,0.0084,0.0084,2.94932601,0.013374463,10.403227,3.9693,0.0029,0.0026
5656184406542140032,5471.7446,9.3589,10.5636,1.0466243,0.0216545,0.0215088,-0.135,0.0104,0.0114,3.298314993,0.011654018,12.462805,4.3961,0.0039,0.0026
5664814198431308288,3204.3516,78.5384,4.1243,0.42553985,0.00119519,0.01874068,-0.8728,0.326,0.0169,105.9789091,0.022696694,9.891662,4.2799,0.2758,0.0138
5664957444179338240,5990.2417,11.5833,5.9292,1.2653767,0.0255688,0.025488,-0.0278,0.0127,0.0086,8.752266557,0.014079508,9.263603,4.2429,0.0059,0.0037
5674618444832114304,5952.788,7.4327,7.1166,1.6142629,0.0363747,0.036231,-0.1971,0.0056,0.0058,1.412710996,0.014470902,12.744031,4.1177,0.0073,0.0127
570653411060484480,6022.5796,2.1758,1.273,1.4471252,0.0293966,0.0293329,-0.2817,0.0055,0.0049,3.343848858,0.011713563,11.036793,4.196,0.0019,0.0019
5710154317045164416,5571.3105,6.2798,6.0952,1.0811027,0.0221136,0.0221332,-0.1363,0.0055,0.0052,5.030189793,0.019156164,11.148268,4.3663,0.0022,0.0024
5723638723350902400,5557.1006,80.5347,33.7696,1.0484737,0.0064058,0.0148206,-0.0613,0.0947,0.0373,6.564502839,0.014058043,10.664142,4.4002,0.0133,0.0077
5723772524469252096,,,,,,,,,,1.608012165,0.014589236,11.712609,,,
5738284016370287616,,,,,,,,,,30.29016067,0.029529672,11.308443,,,
5746824674801810816,4462.219,2.826,4.4265,0.7152785,0.0173415,0.0173392,0.0619,0.0191,0.0372,31.65688046,0.015168027,9.277452,4.5808,0.0027,0.0048
5751177095877066496,6307.54,9.065,9.415,1.665158,0.0345248,0.0345736,0.0562,0.007,0.0072,2.807795039,0.015837284,10.900257,4.1259,0.0051,0.0056
5795534040654879744,5326.739,31.358,7.7702,0.98365194,0.02041046,0.0201428,0.2303,0.0375,0.0085,6.36256445,0.013210568,11.0814705,4.4467,0.0046,0.0025
58200934326315136,5804.169,106.7187,72.577,1.0886359,0.0117312,0.0173484,-0.0315,0.0952,0.072,5.638417858,0.014320245,10.86654,4.3368,0.0553,0.0384
5880886001621564928,4506.4727,18.4907,35.3397,0.7291776,0.01731806,0.01744027,0.2975,0.0545,0.1424,15.65287736,0.012572469,10.761123,4.5962,0.005,0.0129
5902750168276592256,5620.91,1.1266,1.0985,1.0829165,0.0218317,0.0218322,-0.6025,0.0103,0.0106,67.84669436,0.06005369,5.48217,4.3504,0.0008,0.0009
596931979481073152,5640.517,15.2804,9.09,1.0916137,0.0227732,0.0227657,0.111,0.0164,0.0094,3.636243218,0.020156324,11.744914,4.3519,0.0095,0.0077
6003809889735481856,,,,,,,,,,2.424837487,0.021581797,9.91579,,,
602494855483616256,4884.575,11.077,13.135,0.8384779,0.0198558,0.01917135,0.5973,0.0158,0.0225,2.086038492,0.023197759,14.262713,4.5187,0.0059,0.0324
6032746832450438400,6242.985,4.6146,4.752,1.2175927,0.0265979,0.026316,-0.3091,0.0036,0.0038,3.254233343,0.029188238,11.466937,4.295,0.0055,0.0058
6042793005779654656,6617.9907,12.5643,12.6601,1.5507603,0.0346582,0.034097,-0.5265,0.0095,0.0086,2.481076281,0.025473014,11.383261,4.1143,0.0191,0.0113
6086712585429729536,6972.9062,12.4444,12.0172,2.0564487,0.0476282,0.0470267,-0.1819,0.0106,0.012,1.894239103,0.022196447,11.0113,3.908,0.0109,0.0106
6112606840179716096,5475.071,20.0877,16.285,1.0731361,0.0221785,0.0221504,0.1477,0.0231,0.0207,5.729427832,0.01870746,10.974043,4.3907,0.0032,0.008
6125644402384918784,5645.641,32.7213,9.8905,0.88681865,0.01851022,0.01807455,-0.3973,0.0381,0.0215,15.48607573,0.01270501,9.095598,4.4761,0.012,0.0044
6154982877300947840,6993.378,25.966,24.379,1.8906623,0.0446673,0.0435029,-0.1382,0.0123,0.0135,2.423768739,0.030315673,10.578929,4.0053,0.015,0.0234
61607255708760960,5523.48,3.9096,4.153,0.9991431,0.0209292,0.0209638,-0.0163,0.0051,0.0052,2.998664941,0.013778748,13.195046,4.3802,0.0028,0.0031
6160877943251930368,5425.766,9.552,9.4725,0.9144541,0.0188675,0.0188934,-0.0458,0.0097,0.0095,6.119347825,0.020277414,11.279936,4.4758,0.0027,0.0028
6171009049549197824,6371.4927,13.5088,12.8487,1.4405789,0.0298194,0.0296861,-0.1427,0.0132,0.012,3.489131703,0.017579801,10.797681,4.1811,0.0072,0.0084
6173435259395017344,5898.265,63.085,48.663,1.7262205,0.0389427,0.038891,-0.3779,0.0757,0.0751,1.436864024,0.01646334,12.558747,3.8759,0.0597,0.047
6173451477191225984,5891.3594,16.0439,9.8754,1.6908984,0.0358443,0.0359049,-0.4391,0.0152,0.0127,5.176458791,0.03648819,9.873362,4.1061,0.004,0.0036
6186950525042445824,5582.832,62.081,20.1216,0.93815005,0.02127379,0.02014089,-0.1032,0.0678,0.0206,4.650069708,0.023019936,11.682351,4.4249,0.0227,0.0077
6198312362812872320,5668.4985,13.0069,9.0888,1.357628,0.0304826,0.0296764,-0.2185,0.0137,0.0103,2.035215396,0.016754031,12.526171,4.2477,0.0044,0.0056
6239410080231903488,3494.6802,2.8022,2.4356,0.39134607,0.04804623,0.04808373,-0.2133,0.0168,0.0114,8.873311536,0.046475794,15.485627,4.8533,0.0044,0.0044
6255655673768103168,3479.4956,10.4817,9.5606,0.38678145,0.05047995,0.05035421,-0.4533,0.0697,0.0692,5.607340677,0.07250891,16.616323,4.7816,0.0283,0.038
6257625719430982016,3849.5154,4.5315,21.9304,0.61235195,0.02406815,0.0239768,-0.6803,0.033,0.1096,13.6905558,0.023920728,12.604316,4.5505,0.0089,0.0327
6258364939144564992,3924.136,14.992,22.6812,0.6133035,0.0238706,0.0230676,0.0485,0.0274,0.0353,6.703468388,0.02679706,14.378971,4.6328,0.0066,0.0062
6258810550587404672,5739.13,51.602,51.5514,1.634996,0.0359033,0.0363488,-0.2169,0.0453,0.0656,6.421715272,0.018947072,9.779824,3.9929,0.0204,0.0234
6264513270727342080,4204.36,13.1605,3.989,0.6505033,0.0189626,0.0188532,0.0137,0.0393,0.0103,13.07796898,0.014481087,12.153194,4.615,0.0056,0.0022
6283723285046532864,5475.332,34.946,15.0083,1.1100045,0.0232933,0.0233126,-0.3655,0.0284,0.0123,5.191164248,0.026210573,11.121181,4.3552,0.0187,0.007
6284007337003799552,5759.99,23.2253,21.6384,1.6170703,0.0339325,0.0334533,-0.2862,0.0253,0.0215,3.564584116,0.016027668,10.89461,4.1464,0.0031,0.0029
6347643496607835520,,,,,,,,,,80.11338273,0.020635756,11.412538,,,
6386751579018596864,5042.8613,8.3203,6.709,0.8530588,0.017879,0.0178598,0.5263,0.0069,0.0059,6.614766253,0.011453273,11.617521,4.5198,0.004,0.0042
6407428994690988928,5747.6714,1.0726,1.1548,1.1367322,0.0228752,0.0228711,-0.4168,0.0069,0.0073,20.93173766,0.021828067,7.8168154,4.3284,0.0011,0.0016
6411096106487783296,,,,,,,,,,16.06711384,0.017756619,14.309705,,,
6453566701615683456,,,,,,,,,,3.149918076,0.013933233,10.264232,,,
646125297938578944,6011.8174,1.7261,1.3564,2.103899,0.042737,0.0428946,-0.0912,0.0032,0.0031,4.474305979,0.01816353,9.590924,3.9685,0.0026,0.0022
6482103014085857024,6174.818,13.302,12.4894,2.1220515,0.0476913,0.04683,-0.2819,0.0124,0.0114,1.784447494,0.018465655,11.472745,3.9619,0.006,0.0061
6491038642006989056,5542.6895,28.4495,11.3045,0.98796123,0.02033097,0.02024519,0.0298,0.0308,0.0117,3.065967637,0.012212141,12.455497,4.395,0.0071,0.0143
6492940453524576128,5601.7773,21.2317,10.5013,1.0401317,0.0212645,0.0210898,0.0888,0.0243,0.0096,10.62244318,0.012125734,9.655397,4.3658,0.0111,0.0066
6518399301667782016,5718.492,21.92,12.938,1.2479352,0.0255351,0.0253922,0.0998,0.0214,0.0132,7.237898245,0.015653515,9.940329,4.2357,0.0123,0.0065
651935220461650560,7346.182,3.1383,2.476,1.7256107,0.0353911,0.0353092,-0.1574,0.0103,0.0109,4.390696748,0.02077791,9.21627,4.1431,0.0071,0.0097
6533307957785865856,5615.818,10.8685,5.6945,1.1272352,0.023228,0.0233106,0.0784,0.0106,0.0072,3.188302679,0.014966512,11.987861,4.3077,0.0155,0.007
6534414719318886144,4701.3296,1.5874,0.8931,0.8087366,0.01766463,0.0176645,0.2593,0.0039,0.0039,11.43494998,0.015051751,10.895415,4.533,0.0009,0.001
6541360574788758016,4694.7734,6.0762,1.1079,0.7749384,0.0171712,0.01717275,0.0218,0.024,0.0057,21.61785873,0.014759851,9.617803,4.5495,0.0012,0.0039
6552346035980010624,4818.802,5.9924,6.7654,0.78304696,0.0170576,0.01706302,0.4667,0.0076,0.0082,10.38369615,0.01817497,11.086285,4.5747,0.0021,0.0019
6582435924022652672,,,,,,,,,,2.993823291,0.08367921,12.903914,,,
6675883485986480256,5948.107,3.4687,1.838,1.5955402,0.0339409,0.0337017,-0.0768,0.0057,0.0054,2.66379426,0.020050218,11.351634,4.1556,0.0043,0.0042
6677909439240233472,5545.8823,75.5957,19.6663,1.2602142,0.0290059,0.0267447,0.1465,0.087,0.0232,3.045075673,0.015478848,11.909561,4.3221,0.0093,0.0115
6683371847364921088,4608.6196,1.3264,1.2519,0.75387657,0.0171594,0.01715982,0.1953,0.0072,0.0068,14.56222848,0.014715874,10.644562,4.5747,0.0009,0.0008
6710517793025165696,5711.9224,6.2776,3.8496,1.195653,0.024277,0.0243221,-0.0709,0.0065,0.0048,5.283403771,0.017377498,10.702947,4.2386,0.0037,0.0034
6801474136516893184,5680.8784,18.9903,22.3911,1.851121,0.0398926,0.0396804,-0.277,0.0102,0.019,2.786214678,0.02162883,11.192582,3.8459,0.0205,0.0085
684992690384102528,,,,,,,,,,35.92981057,0.025269575,12.715983,,,
6857756246957592320,4982.377,6.7524,6.981,0.91447407,0.02001166,0.02004093,-0.0764,0.0069,0.0068,3.480079973,0.024219224,12.981015,4.4644,0.0039,0.0044
6868476691490044672,5212.6826,10.1574,11.2196,0.9055899,0.01875226,0.0187502,0.1039,0.0124,0.0124,5.272001554,0.012285599,11.908618,4.4841,0.0024,0.0025
6910753016653587840,4729.3774,2.3789,2.8734,0.87354845,0.01865585,0.0186196,0.3494,0.0227,0.0287,19.88583374,0.017034205,9.491504,4.5058,0.0015,0.0043
702295464353437952,6052.2764,33.3271,37.8614,1.5481696,0.0330047,0.0331597,0.0227,0.0309,0.0533,4.331001817,0.019515997,10.382959,4.1858,0.054,0.0121
770622651659107712,5572.2466,7.3589,2.6426,1.2670937,0.0266187,0.0264485,-0.1072,0.0116,0.0067,3.519017552,0.022835603,11.557181,4.2935,0.0043,0.0107
869913435026514688,4649.1714,1.1411,1.8858,0.72035813,0.01662747,0.01662723,0.7984,0.0012,0.0024,14.00654955,0.017639995,10.990832,4.6213,0.0018,0.0019
876608292608416512,5753.6,16.2267,14.064,1.564833,0.0332026,0.0340739,0.1108,0.0168,0.0148,1.805098,0.015878059,12.404097,4.1848,0.0045,0.0048
898130030131443584,6146.142,12.463,7.3207,1.2772624,0.027156,0.0268744,-0.1311,0.0112,0.0078,2.162599706,0.014048763,12.146357,4.2521,0.0071,0.0065
920308932010648448,5378.101,9.551,9.342,1.108314,0.0230024,0.0229263,0.1525,0.0115,0.0105,3.651710747,0.017323451,11.943119,4.38,0.0049,0.0038
990291507088739072,6220.6177,16.5058,13.5191,1.5365424,0.0316041,0.0315451,-0.2803,0.0158,0.0146,3.781159833,0.015638331,10.515098,4.0854,0.0065,0.006
