# ID	Teff	Teff-err	FeH	FeH-err	Logg	Logg-err	Parallax	Parallax-err	G-Mag	G-Mag-err	RA	DEC
1737061349198867456	5997.613	102.9522941	-0.202	0.130552671	4.0346	0.160241817	2.134653769458227	0.033424024	11.453518	0.01	315.53194768088133	7.056279987
1750321012752775040	6138.781	102.0647965	-0.1752	0.130040619	4.027	0.16008942	1.7081089291347222	0.015179253	11.931145	0.01	313.6872919470238	9.179068007
1779546757669063552	5996.3154	102.0120614	-0.3061	0.130548085	4.237	0.160027193	20.80311089	0.02657181	7.5212455	0.01	330.79502626424147	18.88423938290383
179498266829041664	5372.22	106.9155578	-0.0133	0.134746809	4.3559	0.160061871	5.223475406073244	0.01663114	11.716202	0.01	66.24814452059672	39.460600684443286
1808938730710633984	5774.3516	102.2165146	-0.1446	0.130202007	4.2393	0.160069016	2.7586656044941975	0.010759043	12.162349	0.01	306.1239095151492	16.762145396892375
181908842994567936	6580.7725	103.9604872	0.1084	0.131840064	4.1002	0.160491441	7.413996207381042	0.020074014	8.461335	0.01	78.29559292626563	33.317946334241604
1835842749465226368	6739.136	102.9250776	-0.352	0.130124902	3.9778	0.160606981	2.9068346544816923	0.014929653	10.210516	0.01	305.4413279922052	26.692676097505817
1849786481032616960	5286.4	102.0542613	0.0628	0.130052643	4.4742	0.160033004	10.84803173926548	0.01823804	10.278542	0.01	324.53596511792904	30.488170498859596
1909762228985058944	4690.008	102.0985696	0.1049	0.130127101	4.5584	0.160008	7.085948099229082	0.01346635	12.163579	0.01	348.9930497635071	31.462747277403984
1925321658551399040	6715.8354	102.6934496	-0.4524	0.130590046	4.1056	0.160445637	3.6737022711809595	0.022111854	10.31066	0.01	354.77408786460535	42.46598700990808
2033123654092592384	8848.703	102.04568	-1.4907	0.130585307	4.1247	0.160018757	7.325936274699512	0.0239278	7.5898156	0.01	294.6614131372555	31.219199136856187
2048464796210957440	5735.328	114.8964466	-0.7781	0.145975888	4.6175	0.160884811	0.37905250994007045	0.04371345	16.419178	0.01	293.9850279319104	36.296292682422944
2051027792165858304	4576.7456	102.5023334	-0.2411	0.131126361	4.663	0.160101499	1.7179448816923604	0.025852472	15.641934	0.01	290.6178561743625	37.28910073104493
2051104586182508928	5661.4326	117.6939346	-0.1026	0.146548704	4.4539	0.161124176	1.6167769646267582	0.01208291	13.939153	0.01	290.3286448558638	37.723118923669155
2051105410816218368	4972.9956	102.3373255	0.1581	0.130456161	4.5465	0.160475925	2.2884409092737528	0.013430974	14.144119	0.01	290.29641883337683	37.749424906111955
2051368434612892800	5545.94	103.6250064	-0.1639	0.13128172	4.4538	0.160646693	0.932228624	0.023512289	15.220387	0.01	289.8429067336248	38.309622226755025
2051866238502437632	6089.895	102.0300038	-0.0359	0.130096118	4.2379	0.16005125	2.520824852726058	0.011001769	11.821788	0.01	292.6274956397227	37.86016622602705
2051933102555095936	4777.2373	102.6762298	0.1311	0.130856802	4.5847	0.16039502	2.944450155274473	0.013076383	13.988301	0.01	292.6585280083309	38.34556080186814
2051950454223150720	6121.6646	115.9539497	-0.1039	0.138371818	4.3219	0.164278917	0.5300438693002607	0.02195542	15.276224	0.01	292.4797002723272	38.51490162207004
2052136821446989568	5795.041	108.1993276	-0.2815	0.13508105	4.1812	0.16079801	0.8706693350712288	0.015126586	14.156439	0.01	294.94983780833184	38.60518708426104
2052139123549626240	5332.886	107.06138	-0.618	0.135566967	4.3553	0.162106763	0.6194117931362167	0.028295856	15.55836	0.01	295.16720609289814	38.637038263047685
2052168466766597120	6133.7817	102.2021242	-7.00E-04	0.130133816	3.9141	0.160360726	0.9481271420291224	0.009765242	13.216793	0.01	294.14965216606987	38.45820522181965
2052185062520374272	5707.1704	104.6912796	-0.2861	0.132410432	4.3562	0.160118152	1.4082814683715206	0.011824514	13.791093	0.01	294.11076292893904	38.71022197782799
2052304325169514880	5646.075	109.5059828	-0.4288	0.138875205	4.5015	0.161546557	0.9248017090202192	0.022271022	15.352608	0.01	293.5681984074227	39.036312444161155
2052392835854583936	4660.2617	102.6473019	0.224	0.131567711	4.5768	0.160159678	2.0385305499134287	0.020075647	14.932739	0.01	293.7439215036292	38.93922024895193
2052528625536778624	4968.373	102.2913923	-0.021	0.130361382	4.5499	0.160045119	3.175388649282106	0.011522094	13.518236	0.01	291.3647326109745	37.609241060544655
2052688467040906624	5875.504	113.9055298	0.1233	0.141767071	4.4793	0.161864913	0.5739777366441857	0.024154382	15.489545	0.01	291.6535383542165	38.49466000176565
2052747119115620352	5657.4126	102.7604033	-0.2088	0.130332229	4.4007	0.160101499	10.433597162425983	0.01039673	9.86859	0.01	291.41812236713093	38.672311565036644
2052823535171095296	6017.2056	104.3290992	-0.0485	0.132010236	4.454	0.162388616	0.8583963515589852	0.018597968	14.912541	0.01	290.4132616970433	38.34372806856851
2052826318309391104	4780.2383	112.195013	0.6826	0.152173618	4.6263	0.160472085	2.3779994501568207	0.015493931	14.438938	0.01	290.5485094	38.49524035400191
2052975370856687744	5593.3574	105.4174434	-0.033	0.133892504	4.3744	0.162397167	1.4918703935257664	0.01365261	14.00832	0.01	291.5569550589651	39.22729213462925
2053070616052194304	5787.1567	102.252185	-0.2818	0.130230805	4.1501	0.160460657	0.9718447264982139	0.013653684	14.210621	0.01	291.11186422759204	39.94902379795604
2053546910744629504	5238.389	103.3985335	0.0042	0.131424845	4.5168	0.160624477	1.4819081288595906	0.018369468	14.708314	0.01	293.1234499269855	40.93480138893501
2053552270863859712	6642.582	103.1861212	-0.2624	0.130778678	4.1882	0.160507204	0.6857973835413423	0.01524523	14.314449	0.01	293.08461132049683	41.13540392256028
2053562475706063744	4128.3594	103.0117143	0.3746	0.136432987	4.6515	0.16008611	2.6295639090049234	0.03307959	15.964754	0.01	292.87293008863423	41.064169714397394
2053586321364864640	5052.205	105.0384173	-0.0279	0.133260985	4.5081	0.160793042	0.9562200965077936	0.028136946	15.803403	0.01	292.2367612281806	41.08587091292437
2054523105274216704	8742.581	116.8306894	0.0172	0.133427893	4.2119	0.162589083	2.068302257914039	0.01282386	10.543578	0.01	304.8000325	32.58104453964715
2056007995732413312	6031.483	102.0085344	-0.2181	0.13008675	4.1923	0.160008508	12.431471306832767	0.014200931	8.428037	0.01	306.7411279	33.74438610057065
2073153024144692736	6426.5894	102.6978302	-0.0719	0.130427384	4.1774	0.160166445	0.9970601665579208	0.011381832	13.438997	0.01	295.4980725621686	38.644448002403394
2073274618947678464	5572.3813	104.9810371	-0.1961	0.132335039	4.4296	0.160863988	1.0424873967639754	0.017671289	14.855532	0.01	296.3586243829047	39.11520331189679
2073277200237694464	4772.218	102.8951744	0.1876	0.130678575	4.5432	0.160828138	3.2683499651373955	0.011929319	13.657266	0.01	296.5245248969319	39.24985297
2073539536845074176	5839.9473	106.2347669	-0.1728	0.132693481	4.0984	0.161595243	2.229923986415351	0.009906264	11.796702	0.01	298.9917167138223	40.14225490833302
2073547954981763328	4935.742	104.0129733	0.106	0.132733718	4.5611	0.160606981	1.178976853681683	0.02714618	15.751848	0.01	299.22425369531294	40.34316664535255
2073652546016392448	4459.129	103.1368486	0.367	0.152643375	4.608	0.160344161	1.8764095800333451	0.027937295	15.89301	0.01	297.43038286550683	39.84788024984641
